0
"(1774328460, 66.574, 66.987, 66.567, 66.957, 187, 69, 0)"
"(1774328520, 66.96, 67.046, 66.914, 67.013, 164, 65, 0)"
"(1774328580, 67.013, 67.149, 66.945, 67.024, 175, 45, 0)"
"(1774328640, 67.013, 67.095, 67.013, 67.049, 164, 39, 0)"
"(1774328700, 67.047, 67.047, 66.71, 66.786, 187, 39, 0)"
"(1774328760, 66.781, 66.947, 66.723, 66.935, 161, 39, 0)"
"(1774328820, 66.931, 67.016, 66.864, 66.938, 167, 39, 0)"
"(1774328880, 66.938, 66.939, 66.634, 66.726, 183, 40, 0)"
"(1774328940, 66.73, 66.797, 66.645, 66.714, 178, 61, 0)"
"(1774329000, 66.709, 66.772, 66.552, 66.578, 181, 49, 0)"
"(1774329060, 66.584, 66.584, 66.439, 66.492, 172, 56, 0)"
"(1774329120, 66.494, 66.602, 66.348, 66.601, 172, 58, 0)"
"(1774329180, 66.604, 66.604, 66.382, 66.463, 180, 54, 0)"
"(1774329240, 66.462, 66.514, 66.406, 66.512, 162, 39, 0)"
"(1774329300, 66.513, 66.56, 66.463, 66.548, 145, 39, 0)"
"(1774329360, 66.549, 66.806, 66.544, 66.794, 165, 39, 0)"
"(1774329420, 66.797, 66.807, 66.649, 66.652, 165, 39, 0)"
"(1774329480, 66.652, 66.716, 66.616, 66.639, 153, 39, 0)"
"(1774329540, 66.641, 66.741, 66.577, 66.694, 157, 39, 0)"
"(1774329600, 66.697, 66.829, 66.688, 66.828, 151, 39, 0)"
"(1774329660, 66.82, 67.068, 66.82, 67.068, 172, 39, 0)"
"(1774329720, 67.07, 67.261, 67.046, 67.26, 178, 45, 0)"
"(1774329780, 67.259, 67.363, 67.236, 67.279, 166, 39, 0)"
"(1774329840, 67.279, 67.286, 67.132, 67.132, 135, 39, 0)"
"(1774329900, 67.131, 67.276, 67.12, 67.256, 153, 39, 0)"
"(1774329960, 67.262, 67.271, 67.083, 67.112, 138, 39, 0)"
"(1774330020, 67.109, 67.13, 67.08, 67.084, 128, 39, 0)"
"(1774330080, 67.095, 67.263, 67.091, 67.244, 130, 39, 0)"
"(1774330140, 67.245, 67.481, 67.244, 67.46, 132, 39, 0)"
"(1774330200, 67.442, 67.503, 67.207, 67.413, 184, 45, 0)"
"(1774330260, 67.404, 67.404, 67.193, 67.246, 169, 61, 0)"
"(1774330320, 67.252, 67.489, 67.238, 67.481, 170, 54, 0)"
"(1774330380, 67.489, 67.594, 67.467, 67.57, 160, 46, 0)"
"(1774330440, 67.565, 67.629, 67.522, 67.624, 167, 49, 0)"
"(1774330500, 67.623, 67.635, 67.52, 67.632, 155, 49, 0)"
"(1774330560, 67.632, 67.762, 67.599, 67.617, 163, 49, 0)"
"(1774330620, 67.622, 67.667, 67.555, 67.608, 153, 45, 0)"
"(1774330680, 67.607, 67.625, 67.45, 67.478, 154, 46, 0)"
"(1774330740, 67.476, 67.51, 67.395, 67.469, 152, 47, 0)"
"(1774330800, 67.469, 67.469, 67.304, 67.345, 165, 51, 0)"
"(1774330860, 67.343, 67.451, 67.315, 67.42, 153, 45, 0)"
"(1774330920, 67.417, 67.472, 67.359, 67.445, 156, 46, 0)"
"(1774330980, 67.445, 67.651, 67.43, 67.647, 160, 42, 0)"
"(1774331040, 67.651, 67.706, 67.638, 67.673, 162, 40, 0)"
"(1774331100, 67.671, 67.853, 67.654, 67.795, 174, 39, 0)"
"(1774331160, 67.792, 68.056, 67.792, 67.995, 167, 55, 0)"
"(1774331220, 67.992, 67.994, 67.89, 67.895, 152, 48, 0)"
"(1774331280, 67.895, 67.896, 67.733, 67.761, 153, 39, 0)"
"(1774331340, 67.76, 67.777, 67.591, 67.599, 168, 39, 0)"
"(1774331400, 67.598, 67.606, 67.408, 67.455, 168, 46, 0)"
"(1774331460, 67.46, 67.471, 67.327, 67.368, 165, 52, 0)"
"(1774331520, 67.372, 67.459, 67.305, 67.43, 152, 54, 0)"
"(1774331580, 67.436, 67.524, 67.432, 67.488, 156, 47, 0)"
"(1774331640, 67.492, 67.56, 67.46, 67.555, 163, 43, 0)"
"(1774331700, 67.556, 67.572, 67.485, 67.485, 145, 45, 0)"
"(1774331760, 67.491, 67.571, 67.425, 67.425, 150, 39, 0)"
