ticket,position_id,symbol,entry,profit,reason,reason_label,timestamp_utc,volume,price,sl,tp,timezone_note,magic,commission,swap,fee,comment,order
189859713,185051939,BTCUSD,1,-19.03,4,SL,2026-05-11 07:42:54,1.0,80805.74,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80805.21],185052776
189859761,185052814,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:43:36,1.0,80796.84,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|9e34fd|H1|S,185052814
189859908,185052814,BTCUSD,1,-16.5,4,SL,2026-05-11 07:45:08,1.0,80813.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80813.34],185052952
189860170,185053137,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:46:48,1.0,80807.99,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|4753f1|H1|S,185053137
189861625,185053137,BTCUSD,1,-17.2,4,SL,2026-05-11 07:53:31,1.0,80825.19,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80824.49],185054084
189861629,185054088,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:53:32,1.0,80818.69,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|5cd325|H1|S,185054088
189861685,185054088,BTCUSD,1,-18.77,4,SL,2026-05-11 07:53:56,1.0,80837.46,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80837.31],185054125
189861712,185054152,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:54:05,1.0,80837.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|dcc6fa|H1|S,185054152
189861775,185054152,BTCUSD,1,-18.53,4,SL,2026-05-11 07:54:55,1.0,80856.13,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80856.10],185054207
189861776,185054209,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:54:57,1.0,80847.13,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e7bf71|H1|S,185054209
189861787,185054209,BTCUSD,1,-19.38,4,SL,2026-05-11 07:54:59,1.0,80866.51,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80865.63],185054218
189862235,185054509,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:56:55,1.0,80832.48,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d22b8c|H1|S,185054509
189862338,185054509,BTCUSD,1,-18.53,4,SL,2026-05-11 07:57:49,1.0,80851.01,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80850.83],185054586
189862396,185054627,BTCUSD,0,0.0,3,EXPERT,2026-05-11 07:58:02,1.0,80851.38,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|eaa202|H1|S,185054627
189863741,185054627,BTCUSD,1,-16.93,4,SL,2026-05-11 08:03:04,1.0,80868.31,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80867.88],185056066
189863744,185056070,BTCUSD,0,0.0,3,EXPERT,2026-05-11 08:03:05,1.0,80860.06,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|10e209|H1|S,185056070
189863787,185056070,BTCUSD,1,-19.47,4,SL,2026-05-11 08:03:19,1.0,80879.53,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80876.56],185056098
189863905,185056197,BTCUSD,0,0.0,3,EXPERT,2026-05-11 08:03:52,1.0,80861.96,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|16abef|H1|S,185056197
189863975,185056197,BTCUSD,1,-15.6,4,SL,2026-05-11 08:04:01,1.0,80877.56,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80877.56],185056239
189864235,185056390,BTCUSD,0,0.0,3,EXPERT,2026-05-11 08:04:43,1.0,80861.36,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|8fd111|H1|S,185056390
189864441,185056390,BTCUSD,1,-20.0,4,SL,2026-05-11 08:05:35,1.0,80881.36,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80880.03],185056534
189864545,185056611,BTCUSD,0,0.0,3,EXPERT,2026-05-11 08:06:41,1.0,80854.59,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cc3fd8|H1|S,185056611
189865902,185056611,BTCUSD,1,-16.85,4,SL,2026-05-11 08:11:29,1.0,80871.44,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80871.09],185057582
189865957,185057633,BTCUSD,0,0.0,3,EXPERT,2026-05-11 08:11:51,1.0,80850.46,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|60dfd3|H1|S,185057633
189866888,185057633,BTCUSD,1,-16.6,4,SL,2026-05-11 08:16:20,1.0,80867.06,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80866.96],185058325
189881767,185043463,XAUUSD,1,105.84,5,TP,2026-05-11 08:46:14,0.06,4660.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4660.90],185068411
189881934,185068493,XAUUSD,0,0.0,3,EXPERT,2026-05-11 08:46:22,0.08,4662.55,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|440021|H1|S,185068493
189901815,185068493,XAUUSD,1,-20.08,4,SL,2026-05-11 09:08:38,0.08,4665.06,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4665.05],185082246
189902226,185082437,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:08:57,0.07,4663.62,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|3af85f|H1|S,185082437
189904089,185082437,XAUUSD,1,-17.99,4,SL,2026-05-11 09:12:39,0.07,4666.19,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4666.12],185083840
189904519,185084089,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:13:02,0.07,4666.32,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|41c575|H1|S,185084089
189905901,185084089,XAUUSD,1,-19.25,4,SL,2026-05-11 09:17:37,0.07,4669.07,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4668.82],185085103
189906022,185085181,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:17:41,0.06,4668.24,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|9cfe57|H1|S,185085181
189906559,185085579,BTCUSD,0,0.0,3,EXPERT,2026-05-11 09:18:50,1.0,80816.34,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cdd9f2|H1|S,185085579
189906711,185085579,BTCUSD,1,-16.76,4,SL,2026-05-11 09:18:51,1.0,80833.1,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80832.84],185085713
189906845,185085793,BTCUSD,0,0.0,3,EXPERT,2026-05-11 09:19:15,1.0,80833.01,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|3c8df3|H1|S,185085793
189907078,185085181,XAUUSD,1,-15.6,4,SL,2026-05-11 09:19:55,0.06,4670.84,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4670.74],185085962
189907155,185085793,BTCUSD,1,-16.55,4,SL,2026-05-11 09:19:59,1.0,80849.56,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80849.51],185086014
189907881,185086564,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:21:52,0.07,4667.61,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|d39ff6|H1|S,185086564
189911395,185086564,XAUUSD,1,-18.97,4,SL,2026-05-11 09:30:41,0.07,4670.32,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4670.08],185089251
189911934,185089541,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:31:27,0.07,4669.79,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|957e11|H1|S,185089541
189912536,185089541,XAUUSD,1,-18.76,4,SL,2026-05-11 09:33:44,0.07,4672.47,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4672.30],185089990
189912637,185090048,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:33:45,0.06,4671.81,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|800740|H1|S,185090048
189914055,185090048,XAUUSD,1,-17.1,4,SL,2026-05-11 09:38:41,0.06,4674.66,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4674.30],185091083
189914331,185091252,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:39:11,0.08,4672.05,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|282971|H1|S,185091252
189915561,185091252,XAUUSD,1,-20.4,4,SL,2026-05-11 09:44:14,0.08,4674.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4674.55],185092152
189915569,185092156,XAUUSD,0,0.0,3,EXPERT,2026-05-11 09:44:15,0.06,4674.2,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c86a3c|H1|S,185092156
189916776,185092156,XAUUSD,1,-15.06,4,SL,2026-05-11 09:48:54,0.06,4676.71,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4676.70],185093102
189922534,185097598,GBPUSD,0,0.0,3,EXPERT,2026-05-11 10:01:09,0.25,1.3601,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|889c7c|H1|B,185097598
189929061,185102556,BTCUSD,0,0.0,3,EXPERT,2026-05-11 10:21:20,1.0,80794.16,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|398023|H1|S,185102556
189929068,185102556,BTCUSD,1,-21.16,4,SL,2026-05-11 10:21:25,1.0,80815.32,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80810.66],185102561
189929145,185102627,BTCUSD,0,0.0,3,EXPERT,2026-05-11 10:21:55,1.0,80765.75,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ec436d|H1|S,185102627
189929415,184988653,EURUSD,1,-17.0,4,SL,2026-05-11 10:23:22,0.25,1.17706,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17706],185102863
189930700,185102627,BTCUSD,1,-19.13,4,SL,2026-05-11 10:26:32,1.0,80784.88,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80784.25],185103815
189930703,185103817,BTCUSD,0,0.0,3,EXPERT,2026-05-11 10:26:33,1.0,80775.5,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|a50b64|H1|S,185103817
189942384,185112613,XAUUSD,0,0.0,3,EXPERT,2026-05-11 11:01:35,0.07,4666.58,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|58d5a3|H1|S,185112613
189943392,185112613,XAUUSD,1,-17.78,4,SL,2026-05-11 11:04:48,0.07,4669.12,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4669.08],185113348
189944717,185114234,XAUUSD,0,0.0,3,EXPERT,2026-05-11 11:06:48,0.07,4669.83,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|5686da|H1|S,185114234
189947138,185114234,XAUUSD,1,-18.06,4,SL,2026-05-11 11:11:49,0.07,4672.41,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4672.32],185115985
189947449,185116199,XAUUSD,0,0.0,3,EXPERT,2026-05-11 11:11:55,0.06,4672.83,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|acb0b9|H1|S,185116199
189950885,185116199,XAUUSD,1,-15.96,4,SL,2026-05-11 11:18:40,0.06,4675.49,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4675.33],185118756
189951013,185118824,XAUUSD,0,0.0,3,EXPERT,2026-05-11 11:18:48,0.06,4674.79,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2debec|H1|S,185118824
189953306,185118824,XAUUSD,1,-15.0,4,SL,2026-05-11 11:22:00,0.06,4677.29,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4677.29],185120482
189953728,185120759,XAUUSD,0,0.0,3,EXPERT,2026-05-11 11:22:12,0.07,4676.07,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2f1bfd|M15|S,185120759
189954240,185120759,XAUUSD,1,-17.92,4,SL,2026-05-11 11:23:32,0.07,4678.63,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4678.57],185121165
189955138,185121778,XAUUSD,0,0.0,3,EXPERT,2026-05-11 11:26:39,0.08,4675.73,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|ac276a|H1|S,185121778
189959399,185103817,BTCUSD,1,-18.97,4,SL,2026-05-11 11:38:44,1.0,80794.47,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80792.00],185124896
189959541,185125007,BTCUSD,0,0.0,3,EXPERT,2026-05-11 11:39:21,1.0,80785.47,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2454ea|H1|S,185125007
189960104,185125007,BTCUSD,1,-19.13,4,SL,2026-05-11 11:41:21,1.0,80804.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80801.97],185125401
189960267,185125522,BTCUSD,0,0.0,3,EXPERT,2026-05-11 11:41:49,1.0,80818.94,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|6dd0c7|H1|S,185125522
189960817,185125522,BTCUSD,1,-18.31,4,SL,2026-05-11 11:44:29,1.0,80837.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80835.44],185125962
189960841,185125983,BTCUSD,0,0.0,3,EXPERT,2026-05-11 11:44:40,1.0,80824.7,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2db943|H1|S,185125983
189961034,185125983,BTCUSD,1,-17.65,4,SL,2026-05-11 11:46:20,1.0,80842.35,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80841.20],185126194
189962056,185126921,BTCUSD,0,0.0,3,EXPERT,2026-05-11 11:51:29,1.0,80804.63,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|c3f396|H1|S,185126921
189962633,185126921,BTCUSD,1,-19.09,4,SL,2026-05-11 11:53:48,1.0,80823.72,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80823.13],185127308
189962741,185127406,BTCUSD,0,0.0,3,EXPERT,2026-05-11 11:54:13,1.0,80805.94,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1b0139|H1|S,185127406
189965800,185127406,BTCUSD,1,-17.0,4,SL,2026-05-11 12:04:58,1.0,80822.94,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80822.44],185130067
189974923,185121778,XAUUSD,1,171.36,5,TP,2026-05-11 12:32:20,0.08,4654.31,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 4654.34],185136529
189975760,185137096,XAUUSD,0,0.0,3,EXPERT,2026-05-11 12:32:37,0.06,4654.15,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|371a7d|H1|S,185137096
189977732,185137096,XAUUSD,1,-15.48,4,SL,2026-05-11 12:35:37,0.06,4656.73,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4656.65],185138389
189978293,185138751,XAUUSD,0,0.0,3,EXPERT,2026-05-11 12:36:18,0.06,4657.13,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|bd47fd|H1|S,185138751
189978998,185138751,XAUUSD,1,-15.0,4,SL,2026-05-11 12:36:58,0.06,4659.63,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4659.62],185139232
189979639,185139572,XAUUSD,0,0.0,3,EXPERT,2026-05-11 12:37:23,0.07,4659.47,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|5dd3c3|H1|S,185139572
189981489,185139572,XAUUSD,1,-17.85,4,SL,2026-05-11 12:43:45,0.07,4662.02,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4661.97],185140930
189981602,185140999,XAUUSD,0,0.0,3,EXPERT,2026-05-11 12:43:50,0.06,4661.6,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|a7b5b7|H1|S,185140999
189982654,185140999,XAUUSD,1,-15.0,4,SL,2026-05-11 12:46:01,0.06,4664.1,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4664.10],185141815
189983374,185142271,XAUUSD,0,0.0,3,EXPERT,2026-05-11 12:46:53,0.07,4662.54,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|277ecc|H1|S,185142271
189987455,185145640,BTCUSD,0,0.0,3,EXPERT,2026-05-11 13:01:04,1.0,80949.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|5e4d9e|H1|B,185145640
189988253,185145640,BTCUSD,1,-20.7,4,SL,2026-05-11 13:03:38,1.0,80928.55,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80932.75],185146226
189988314,185146268,BTCUSD,0,0.0,3,EXPERT,2026-05-11 13:03:43,1.0,80949.12,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f369b4|H1|B,185146268
189988370,185146268,BTCUSD,1,-18.01,4,SL,2026-05-11 13:04:01,1.0,80931.11,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80932.62],185146311
189988431,185146359,BTCUSD,0,0.0,3,EXPERT,2026-05-11 13:04:18,1.0,80956.3,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|185415|H1|B,185146359
189988500,185146359,BTCUSD,1,-19.02,4,SL,2026-05-11 13:04:43,1.0,80937.28,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80939.80],185146402
189988822,185146649,BTCUSD,0,0.0,3,EXPERT,2026-05-11 13:05:52,1.0,80964.14,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|51fb5b|H1|B,185146649
189988868,185146649,BTCUSD,1,-18.89,4,SL,2026-05-11 13:06:01,1.0,80945.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80947.64],185146685
189988965,185146766,BTCUSD,0,0.0,3,EXPERT,2026-05-11 13:06:22,1.0,80952.54,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f2fa1b|H1|B,185146766
189988997,185097598,GBPUSD,1,-18.5,4,SL,2026-05-11 13:06:30,0.25,1.3593600000000001,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.35936],185146788
189994128,185142271,XAUUSD,1,-17.85,4,SL,2026-05-11 13:24:42,0.07,4665.09,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4665.04],185150516
189994312,185150647,XAUUSD,0,0.0,3,EXPERT,2026-05-11 13:24:57,0.07,4664.69,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|095a59|H1|S,185150647
190000589,185155258,GBPUSD,0,0.0,3,EXPERT,2026-05-11 13:46:07,0.25,1.35918,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|55a73f|H1|S,185155258
190001463,185155258,GBPUSD,1,-17.0,4,SL,2026-05-11 13:49:18,0.25,1.35986,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.35986],185155807
190002639,185150647,XAUUSD,1,-16.31,4,SL,2026-05-11 13:52:37,0.07,4667.02,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4667.01],185156714
190004048,185157649,GBPUSD,0,0.0,3,EXPERT,2026-05-11 13:56:29,0.25,1.35925,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|80a84b|H1|S,185157649
190004682,185146766,BTCUSD,1,-17.5,4,SL,2026-05-11 13:59:28,1.0,80935.04,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80936.04],185158066
190004735,185158097,BTCUSD,0,0.0,3,EXPERT,2026-05-11 13:59:44,1.0,80944.3,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|e6ac76|H1|B,185158097
190004744,185158097,BTCUSD,1,-21.05,4,SL,2026-05-11 13:59:49,1.0,80923.25,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80927.80],185158103
190005181,185158773,BTCUSD,0,0.0,3,EXPERT,2026-05-11 14:00:49,1.0,80975.87,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|54479f|H1|B,185158773
190005248,185158773,BTCUSD,1,-21.28,4,SL,2026-05-11 14:01:12,1.0,80954.59,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80957.37],185158827
190005352,185158904,BTCUSD,0,0.0,3,EXPERT,2026-05-11 14:01:35,1.0,80974.32,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|32e3e0|H1|B,185158904
190005515,185158904,BTCUSD,1,-20.96,4,SL,2026-05-11 14:01:54,1.0,80953.36,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80957.82],185159020
190005616,185159093,BTCUSD,0,0.0,3,EXPERT,2026-05-11 14:02:11,1.0,80960.68,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|94b1e2|H1|B,185159093
190009294,185157649,GBPUSD,1,-17.25,4,SL,2026-05-11 14:05:26,0.25,1.35994,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.35994],185161731
190009580,185161960,GBPUSD,0,0.0,3,EXPERT,2026-05-11 14:06:12,0.21,1.35968,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|1eb52e|H1|S,185161960
190009742,185159093,BTCUSD,1,-19.58,4,SL,2026-05-11 14:06:58,1.0,80941.1,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80944.18],185162101
190009895,185162208,BTCUSD,0,0.0,3,EXPERT,2026-05-11 14:07:18,1.0,80973.05,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|750dfb|H1|B,185162208
190009940,185161960,GBPUSD,1,-18.27,4,SL,2026-05-11 14:07:26,0.21,1.36055,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.36052],185162241
190011868,185162208,BTCUSD,1,-17.44,4,SL,2026-05-11 14:11:13,1.0,80955.61,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80956.55],185163619
190012114,185163818,BTCUSD,0,0.0,3,EXPERT,2026-05-11 14:12:07,1.0,80927.76,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|3b6847|H1|B,185163818
190012200,185163818,BTCUSD,1,-16.85,4,SL,2026-05-11 14:12:24,1.0,80910.91,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80911.31],185163878
190012301,185163947,BTCUSD,0,0.0,3,EXPERT,2026-05-11 14:12:36,1.0,80898.9,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|dd9804|H1|B,185163947
190012882,185164409,EURUSD,0,0.0,3,EXPERT,2026-05-11 14:14:54,0.25,1.17741,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|cec431|H1|B,185164409
190029580,185164409,EURUSD,1,-17.0,4,SL,2026-05-11 14:55:42,0.25,1.17673,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 1.17673],185176847
190029899,185177046,GBPUSD,0,0.0,3,EXPERT,2026-05-11 14:56:19,0.25,1.3603399999999999,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|649258|H1|B,185177046
190082031,185214021,XAUUSD,0,0.0,3,EXPERT,2026-05-11 15:57:38,0.09,4701.03,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|f624ee|H1|B,185214021
190082157,185214021,XAUUSD,1,-22.86,4,SL,2026-05-11 15:57:45,0.09,4698.49,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 4698.53],185214109
190125624,185163947,BTCUSD,1,-17.58,4,SL,2026-05-11 16:34:57,1.0,80881.32,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[sl 80882.40],185244213
190129878,185177046,GBPUSD,1,52.5,5,TP,2026-05-11 16:38:12,0.25,1.3624399999999999,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,[tp 1.36244],185247299
190129951,185247353,GBPUSD,0,0.0,3,EXPERT,2026-05-11 16:38:15,0.25,1.36263,0.0,0.0,converted_from_iso8601_offset_to_utc_naive,0,0.0,0.0,0.0,OV2|2ecd16|H1|B,185247353
