timestamp_utc,ticket,time_setup,time_setup_msc,time_done,time_done_msc,time_expiration,type,type_time,type_filling,state,magic,position_id,position_by_id,reason,volume_initial,volume_current,price_open,sl,tp,price_current,price_stoplimit,symbol,comment,external_id
2026-05-04 16:26:30,182683510,2026-05-04T16:26:30+00:00,1777911990464,2026-05-04T16:26:30+00:00,1777911990464,1970-01-01T00:00:00+00:00,1,0,1,4,0,182683362,0,4,0.1,0.0,78947.19,0.0,0.0,78947.19,0.0,BTCUSD,[sl 78947.19],
2026-05-04 16:26:48,182683606,2026-05-04T16:26:48+00:00,1777912008468,2026-05-04T16:26:48+00:00,1777912008468,1970-01-01T00:00:00+00:00,0,0,1,4,0,182677986,0,4,0.1,0.0,157.091,0.0,0.0,157.091,0.0,USDJPY,[sl 157.091],
2026-05-04 16:27:06,182683954,2026-05-04T16:27:06+00:00,1777912026387,2026-05-04T16:27:06+00:00,1777912026387,1970-01-01T00:00:00+00:00,0,0,1,4,0,182677580,0,4,0.1,0.0,157.097,0.0,0.0,157.097,0.0,USDJPY,[sl 157.097],
2026-05-04 16:27:28,182684004,2026-05-04T16:27:28+00:00,1777912048641,2026-05-04T16:27:28+00:00,1777912048641,1970-01-01T00:00:00+00:00,1,0,1,4,0,182684004,0,3,0.1,0.0,0.0,157.145,156.849,157.071,0.0,USDJPY,OV2|d2b71b|H1|S,
2026-05-04 16:27:31,182684008,2026-05-04T16:27:31+00:00,1777912051266,2026-05-04T16:27:31+00:00,1777912051266,1970-01-01T00:00:00+00:00,0,0,1,4,0,182684008,0,3,0.1,0.0,0.0,78937.64,79621.8,78954.14,0.0,BTCUSD,OV2|7c0a2b|H1|B,
2026-05-04 16:28:43,182684288,2026-05-04T16:28:43+00:00,1777912123133,2026-05-04T16:28:43+00:00,1777912123134,1970-01-01T00:00:00+00:00,1,0,1,4,0,182684288,0,3,0.05,0.0,0.0,157.128,156.832,157.054,0.0,USDJPY,OV2|6d2281|H1|S,
2026-05-04 16:28:51,182684329,2026-05-04T16:28:51+00:00,1777912131386,2026-05-04T16:28:51+00:00,1777912131386,1970-01-01T00:00:00+00:00,0,0,1,4,0,182684329,0,3,0.1,0.0,0.0,78939.11,79626.01,78955.61,0.0,BTCUSD,OV2|5dc409|H1|B,
2026-05-04 16:30:09,182685195,2026-05-04T16:30:09+00:00,1777912209255,2026-05-04T16:30:09+00:00,1777912209255,1970-01-01T00:00:00+00:00,1,0,1,4,0,182684008,0,4,0.1,0.0,78937.64,0.0,0.0,78937.64,0.0,BTCUSD,[sl 78937.64],
2026-05-04 16:30:09,182685196,2026-05-04T16:30:09+00:00,1777912209255,2026-05-04T16:30:09+00:00,1777912209256,1970-01-01T00:00:00+00:00,1,0,1,4,0,182684329,0,4,0.1,0.0,78939.11,0.0,0.0,78939.11,0.0,BTCUSD,[sl 78939.11],
2026-05-04 16:31:17,182686591,2026-05-04T16:31:17+00:00,1777912277689,2026-05-04T16:31:17+00:00,1777912277689,1970-01-01T00:00:00+00:00,0,0,1,4,0,182686591,0,3,0.1,0.0,0.0,78950.8,79650.58,78967.3,0.0,BTCUSD,OV2|a96294|H1|B,
2026-05-04 16:31:19,182686639,2026-05-04T16:31:19+00:00,1777912279089,2026-05-04T16:31:19+00:00,1777912279089,1970-01-01T00:00:00+00:00,1,0,1,4,0,182686591,0,4,0.1,0.0,78950.8,0.0,0.0,78950.8,0.0,BTCUSD,[sl 78950.80],
2026-05-04 16:31:23,182686755,2026-05-04T16:31:23+00:00,1777912283183,2026-05-04T16:31:23+00:00,1777912283183,1970-01-01T00:00:00+00:00,1,0,1,4,0,182686755,0,3,0.05,0.0,0.0,4560.09,4529.88,4557.59,0.0,XAUUSD,OV2|19c047|H1|S,
2026-05-04 16:32:35,182688515,2026-05-04T16:32:35+00:00,1777912355176,2026-05-04T16:32:35+00:00,1777912355176,1970-01-01T00:00:00+00:00,1,0,1,4,0,182688515,0,3,0.05,0.0,0.0,4560.98,4530.11,4558.57,0.0,XAUUSD,OV2|65dd60|H1|S,
2026-05-04 16:32:36,182688533,2026-05-04T16:32:36+00:00,1777912356628,2026-05-04T16:32:36+00:00,1777912356629,1970-01-01T00:00:00+00:00,0,0,1,4,0,182686755,0,4,0.05,0.0,4560.09,0.0,0.0,4560.09,0.0,XAUUSD,[sl 4560.09],
2026-05-04 16:32:37,182688566,2026-05-04T16:32:37+00:00,1777912357907,2026-05-04T16:32:37+00:00,1777912357907,1970-01-01T00:00:00+00:00,0,0,1,4,0,182688566,0,3,0.1,0.0,0.0,78937.62,79637.4,78954.12,0.0,BTCUSD,OV2|a8eed6|H1|B,
2026-05-04 16:32:38,182688575,2026-05-04T16:32:38+00:00,1777912358039,2026-05-04T16:32:38+00:00,1777912358039,1970-01-01T00:00:00+00:00,0,0,1,4,0,182688515,0,4,0.05,0.0,4560.98,0.0,0.0,4560.98,0.0,XAUUSD,[sl 4560.98],
2026-05-04 16:34:00,182691537,2026-05-04T16:34:00+00:00,1777912440423,2026-05-04T16:34:00+00:00,1777912440423,1970-01-01T00:00:00+00:00,0,0,1,4,0,182691537,0,3,0.1,0.0,0.0,78976.76,79688.04,78993.26,0.0,BTCUSD,OV2|c6f27e|H1|B,
2026-05-04 16:34:41,182692224,2026-05-04T16:34:41+00:00,1777912481303,2026-05-04T16:34:41+00:00,1777912481304,1970-01-01T00:00:00+00:00,1,0,1,4,0,182691537,0,4,0.1,0.0,78976.76,0.0,0.0,78976.76,0.0,BTCUSD,[sl 78976.76],
2026-05-04 16:36:34,182693587,2026-05-04T16:36:34+00:00,1777912594281,2026-05-04T16:36:34+00:00,1777912594282,1970-01-01T00:00:00+00:00,0,0,1,4,0,182693587,0,3,0.1,0.0,0.0,79070.94,79841.21,79085.39,0.0,BTCUSD,OV2|fc5529|H1|B,
2026-05-04 16:36:36,182693599,2026-05-04T16:36:36+00:00,1777912596232,2026-05-04T16:36:36+00:00,1777912596232,1970-01-01T00:00:00+00:00,1,0,1,4,0,182693587,0,4,0.1,0.0,79070.94,0.0,0.0,79070.94,0.0,BTCUSD,[sl 79070.94],
2026-05-04 16:37:34,182694431,2026-05-04T16:37:34+00:00,1777912654229,2026-05-04T16:37:34+00:00,1777912654229,1970-01-01T00:00:00+00:00,1,0,1,4,0,182688566,0,4,0.1,0.0,78937.62,0.0,0.0,78937.62,0.0,BTCUSD,[sl 78937.62],
2026-05-04 16:37:40,182694479,2026-05-04T16:37:40+00:00,1777912660533,2026-05-04T16:37:40+00:00,1777912660533,1970-01-01T00:00:00+00:00,0,0,1,4,0,182694479,0,3,0.1,0.0,0.0,78930.62,79759.22,78949.12,0.0,BTCUSD,OV2|2d2b1b|H1|B,
2026-05-04 16:37:47,182694522,2026-05-04T16:37:47+00:00,1777912667417,2026-05-04T16:37:47+00:00,1777912667418,1970-01-01T00:00:00+00:00,1,0,1,4,0,182694479,0,4,0.1,0.0,78930.62,0.0,0.0,78930.62,0.0,BTCUSD,[sl 78930.62],
2026-05-04 16:38:57,182695059,2026-05-04T16:38:57+00:00,1777912737723,2026-05-04T16:38:57+00:00,1777912737723,1970-01-01T00:00:00+00:00,0,0,1,4,0,182695059,0,3,0.1,0.0,0.0,78863.09,79735.67,78878.48,0.0,BTCUSD,OV2|6ed512|H1|B,
2026-05-04 16:40:33,182695921,2026-05-04T16:40:33+00:00,1777912833432,2026-05-04T16:40:33+00:00,1777912833433,1970-01-01T00:00:00+00:00,1,0,1,4,0,182695059,0,4,0.1,0.0,78863.09,0.0,0.0,78863.09,0.0,BTCUSD,[sl 78863.09],
2026-05-04 16:41:34,182696649,2026-05-04T16:41:34+00:00,1777912894874,2026-05-04T16:41:34+00:00,1777912894874,1970-01-01T00:00:00+00:00,0,0,1,4,0,182696649,0,3,0.1,0.0,0.0,78917.53,79795.16,78934.03,0.0,BTCUSD,OV2|be1a9b|H1|B,
2026-05-04 16:41:44,182696864,2026-05-04T16:41:44+00:00,1777912904674,2026-05-04T16:41:44+00:00,1777912904674,1970-01-01T00:00:00+00:00,1,0,1,4,0,182696649,0,4,0.1,0.0,78917.53,0.0,0.0,78917.53,0.0,BTCUSD,[sl 78917.53],
2026-05-04 16:42:58,182698258,2026-05-04T16:42:58+00:00,1777912978003,2026-05-04T16:42:58+00:00,1777912978003,1970-01-01T00:00:00+00:00,0,0,1,4,0,182698258,0,3,0.1,0.0,0.0,1.35553,1.35825,1.35621,0.0,GBPUSD,OV2|221474|H1|B,
2026-05-04 16:43:00,182698276,2026-05-04T16:43:00+00:00,1777912980754,2026-05-04T16:43:00+00:00,1777912980754,1970-01-01T00:00:00+00:00,0,0,1,4,0,182698276,0,3,0.1,0.0,0.0,78876.99,79650.62,78893.49,0.0,BTCUSD,OV2|de419c|H1|B,
2026-05-04 16:43:37,182698917,2026-05-04T16:43:37+00:00,1777913017359,2026-05-04T16:43:37+00:00,1777913017359,1970-01-01T00:00:00+00:00,1,0,1,4,0,182698276,0,4,0.1,0.0,78876.99,0.0,0.0,78876.99,0.0,BTCUSD,[sl 78876.99],
2026-05-04 16:44:12,182699277,2026-05-04T16:44:12+00:00,1777913052871,2026-05-04T16:44:12+00:00,1777913052871,1970-01-01T00:00:00+00:00,0,0,1,4,0,182699277,0,3,0.1,0.0,0.0,78862.58,79636.21,78879.08,0.0,BTCUSD,OV2|cfd4ca|H1|B,
2026-05-04 16:44:15,182699302,2026-05-04T16:44:15+00:00,1777913055420,2026-05-04T16:44:15+00:00,1777913055420,1970-01-01T00:00:00+00:00,0,0,1,4,0,182699302,0,3,0.1,0.0,0.0,1.35555,1.35835,1.3562400000000001,0.0,GBPUSD,OV2|2100f8|H1|B,
2026-05-04 16:44:46,182699636,2026-05-04T16:44:46+00:00,1777913086826,2026-05-04T16:44:46+00:00,1777913086827,1970-01-01T00:00:00+00:00,1,0,1,4,0,182699277,0,4,0.1,0.0,78862.58,0.0,0.0,78862.58,0.0,BTCUSD,[sl 78862.58],
2026-05-04 16:46:52,182700574,2026-05-04T16:46:52+00:00,1777913212425,2026-05-04T16:46:52+00:00,1777913212425,1970-01-01T00:00:00+00:00,0,0,1,4,0,182700574,0,3,0.05,0.0,0.0,4562.64,4593.85,4565.11,0.0,XAUUSD,OV2|0fd1fc|H1|B,
2026-05-04 16:47:20,182700861,2026-05-04T16:47:20+00:00,1777913240327,2026-05-04T16:47:20+00:00,1777913240327,1970-01-01T00:00:00+00:00,1,0,1,4,0,182700574,0,4,0.05,0.0,4562.64,0.0,0.0,4562.64,0.0,XAUUSD,[sl 4562.64],
2026-05-04 16:48:04,182701279,2026-05-04T16:48:04+00:00,1777913284324,2026-05-04T16:48:04+00:00,1777913284324,1970-01-01T00:00:00+00:00,0,0,1,4,0,182701279,0,3,0.05,0.0,0.0,4561.04,4590.4,4563.54,0.0,XAUUSD,OV2|ecee94|H1|B,
2026-05-04 16:49:26,182702086,2026-05-04T16:49:26+00:00,1777913366818,2026-05-04T16:49:26+00:00,1777913366818,1970-01-01T00:00:00+00:00,0,0,1,4,0,182702086,0,3,0.05,0.0,0.0,4561.69,4591.66,4564.16,0.0,XAUUSD,OV2|a669b1|H1|B,
2026-05-04 16:49:52,182702235,2026-05-04T16:49:52+00:00,1777913392147,2026-05-04T16:49:52+00:00,1777913392148,1970-01-01T00:00:00+00:00,1,0,1,4,0,182702086,0,4,0.05,0.0,4561.69,0.0,0.0,4561.69,0.0,XAUUSD,[sl 4561.69],
2026-05-04 16:50:03,182702452,2026-05-04T16:50:03+00:00,1777913403338,2026-05-04T16:50:03+00:00,1777913403338,1970-01-01T00:00:00+00:00,1,0,1,4,0,182701279,0,4,0.05,0.0,4561.04,0.0,0.0,4561.04,0.0,XAUUSD,[sl 4561.04],
2026-05-04 16:51:58,182704058,2026-05-04T16:51:58+00:00,1777913518237,2026-05-04T16:51:58+00:00,1777913518237,1970-01-01T00:00:00+00:00,1,0,1,4,0,182704058,0,3,0.05,0.0,0.0,4566.29,4535.55,4563.79,0.0,XAUUSD,OV2|63c9b7|H1|S,
2026-05-04 16:53:17,182704942,2026-05-04T16:53:17+00:00,1777913597722,2026-05-04T16:53:17+00:00,1777913597722,1970-01-01T00:00:00+00:00,1,0,1,4,0,182704942,0,3,0.05,0.0,0.0,4561.57,4529.24,4559.06,0.0,XAUUSD,OV2|71bdf9|H1|S,
2026-05-04 16:54:41,182705750,2026-05-04T16:54:41+00:00,1777913681118,2026-05-04T16:54:41+00:00,1777913681118,1970-01-01T00:00:00+00:00,0,0,1,4,0,182704942,0,4,0.05,0.0,4561.57,0.0,0.0,4561.57,0.0,XAUUSD,[sl 4561.57],
2026-05-04 16:56:57,182707095,2026-05-04T16:56:57+00:00,1777913817987,2026-05-04T16:56:57+00:00,1777913817987,1970-01-01T00:00:00+00:00,1,0,1,4,0,182707095,0,3,0.05,0.0,0.0,4564.87,4533.18,4562.4,0.0,XAUUSD,OV2|13319c|H1|S,
2026-05-04 16:58:20,182707774,2026-05-04T16:58:20+00:00,1777913900949,2026-05-04T16:58:20+00:00,1777913900950,1970-01-01T00:00:00+00:00,0,0,1,4,0,182707095,0,4,0.05,0.0,4564.87,0.0,0.0,4564.87,0.0,XAUUSD,[sl 4564.87],
2026-05-04 16:58:26,182707846,2026-05-04T16:58:26+00:00,1777913906249,2026-05-04T16:58:26+00:00,1777913906249,1970-01-01T00:00:00+00:00,1,0,1,4,0,182707846,0,3,0.05,0.0,0.0,4567.65,4535.45,4565.15,0.0,XAUUSD,OV2|43e6ea|H1|S,
2026-05-04 16:58:26,182707893,2026-05-04T16:58:26+00:00,1777913906841,2026-05-04T16:58:26+00:00,1777913906841,1970-01-01T00:00:00+00:00,0,0,1,4,0,182704058,0,4,0.05,0.0,4566.29,0.0,0.0,4566.29,0.0,XAUUSD,[sl 4566.29],
2026-05-04 16:59:35,182708349,2026-05-04T16:59:35+00:00,1777913975491,2026-05-04T16:59:35+00:00,1777913975491,1970-01-01T00:00:00+00:00,1,0,1,4,0,182708349,0,3,0.05,0.0,0.0,4566.81,4534.26,4564.31,0.0,XAUUSD,OV2|21cb8a|H1|S,
2026-05-04 17:00:55,182709059,2026-05-04T17:00:55+00:00,1777914055369,2026-05-04T17:00:55+00:00,1777914055369,1970-01-01T00:00:00+00:00,1,0,1,4,0,182709059,0,3,0.1,0.0,0.0,78783.48,77999.42,78767.92,0.0,BTCUSD,OV2|6654f0|H1|S,
2026-05-04 17:01:03,182709182,2026-05-04T17:01:03+00:00,1777914063925,2026-05-04T17:01:03+00:00,1777914063925,1970-01-01T00:00:00+00:00,0,0,1,4,0,182709059,0,4,0.1,0.0,78783.48,0.0,0.0,78783.48,0.0,BTCUSD,[sl 78783.48],
2026-05-04 17:02:10,182709456,2026-05-04T17:02:10+00:00,1777914130089,2026-05-04T17:02:10+00:00,1777914130089,1970-01-01T00:00:00+00:00,1,0,1,4,0,182709456,0,3,0.1,0.0,0.0,78752.28,77946.91,78735.78,0.0,BTCUSD,OV2|ca8073|H1|S,
2026-05-04 17:02:13,182709473,2026-05-04T17:02:13+00:00,1777914133755,2026-05-04T17:02:13+00:00,1777914133755,1970-01-01T00:00:00+00:00,0,0,1,4,0,182709456,0,4,0.1,0.0,78752.28,0.0,0.0,78752.28,0.0,BTCUSD,[sl 78752.28],
2026-05-04 17:03:27,182710003,2026-05-04T17:03:27+00:00,1777914207431,2026-05-04T17:03:27+00:00,1777914207431,1970-01-01T00:00:00+00:00,1,0,1,4,0,182710003,0,3,0.1,0.0,0.0,78654.67,77859.6,78638.17,0.0,BTCUSD,OV2|da1f5c|H1|S,
2026-05-04 17:03:33,182710064,2026-05-04T17:03:33+00:00,1777914213060,2026-05-04T17:03:33+00:00,1777914213060,1970-01-01T00:00:00+00:00,0,0,1,4,0,182710003,0,4,0.1,0.0,78654.67,0.0,0.0,78654.67,0.0,BTCUSD,[sl 78654.67],
2026-05-04 17:04:49,182710759,2026-05-04T17:04:49+00:00,1777914289671,2026-05-04T17:04:49+00:00,1777914289671,1970-01-01T00:00:00+00:00,1,0,1,4,0,182710759,0,3,0.1,0.0,0.0,78626.79,77811.64,78610.29,0.0,BTCUSD,OV2|e0432e|H1|S,
2026-05-04 17:05:38,182711503,2026-05-04T17:05:38+00:00,1777914338867,2026-05-04T17:05:38+00:00,1777914338868,1970-01-01T00:00:00+00:00,0,0,1,4,0,182710759,0,4,0.1,0.0,78626.79,0.0,0.0,78626.79,0.0,BTCUSD,[sl 78626.79],
2026-05-04 17:05:58,182711722,2026-05-04T17:05:58+00:00,1777914358641,2026-05-04T17:05:58+00:00,1777914358641,1970-01-01T00:00:00+00:00,1,0,1,4,0,182711722,0,3,0.1,0.0,0.0,78638.39,77816.65,78621.94,0.0,BTCUSD,OV2|90c331|H1|S,
2026-05-04 17:07:08,182712390,2026-05-04T17:07:08+00:00,1777914428252,2026-05-04T17:07:08+00:00,1777914428252,1970-01-01T00:00:00+00:00,1,0,1,4,0,182699302,0,4,0.1,0.0,1.35555,0.0,0.0,1.35555,0.0,GBPUSD,[sl 1.35555],
2026-05-04 17:07:20,182712453,2026-05-04T17:07:20+00:00,1777914440978,2026-05-04T17:07:20+00:00,1777914440978,1970-01-01T00:00:00+00:00,1,0,1,4,0,182712453,0,3,0.1,0.0,0.0,78634.8,77803.86,78618.3,0.0,BTCUSD,OV2|e9453b|H1|S,
2026-05-04 17:07:43,182712597,2026-05-04T17:07:43+00:00,1777914463000,2026-05-04T17:07:43+00:00,1777914463000,1970-01-01T00:00:00+00:00,0,0,1,4,0,182712453,0,4,0.1,0.0,78634.8,0.0,0.0,78634.8,0.0,BTCUSD,[sl 78634.80],
2026-05-04 17:07:43,182712600,2026-05-04T17:07:43+00:00,1777914463730,2026-05-04T17:07:43+00:00,1777914463730,1970-01-01T00:00:00+00:00,0,0,1,4,0,182711722,0,4,0.1,0.0,78638.39,0.0,0.0,78638.39,0.0,BTCUSD,[sl 78638.39],
2026-05-04 17:08:18,182712948,2026-05-04T17:08:18+00:00,1777914498380,2026-05-04T17:08:18+00:00,1777914498381,1970-01-01T00:00:00+00:00,1,0,1,4,0,182698258,0,4,0.1,0.0,1.35553,0.0,0.0,1.35553,0.0,GBPUSD,[sl 1.35553],
2026-05-04 17:08:19,182713029,2026-05-04T17:08:19+00:00,1777914499177,2026-05-04T17:08:19+00:00,1777914499177,1970-01-01T00:00:00+00:00,0,0,1,4,0,182684288,0,4,0.05,0.0,157.128,0.0,0.0,157.128,0.0,USDJPY,[sl 157.128],
2026-05-04 17:08:29,182713405,2026-05-04T17:08:29+00:00,1777914509719,2026-05-04T17:08:29+00:00,1777914509719,1970-01-01T00:00:00+00:00,0,0,1,4,0,182684004,0,4,0.1,0.0,157.145,0.0,0.0,157.145,0.0,USDJPY,[sl 157.145],
2026-05-04 17:08:36,182713468,2026-05-04T17:08:36+00:00,1777914516041,2026-05-04T17:08:36+00:00,1777914516041,1970-01-01T00:00:00+00:00,1,0,1,4,0,182713468,0,3,0.1,0.0,0.0,78621.15,77763.01,78604.65,0.0,BTCUSD,OV2|a06a74|H1|S,
2026-05-04 17:08:56,182713613,2026-05-04T17:08:56+00:00,1777914536250,2026-05-04T17:08:56+00:00,1777914536251,1970-01-01T00:00:00+00:00,0,0,1,4,0,182713468,0,4,0.1,0.0,78621.15,0.0,0.0,78621.15,0.0,BTCUSD,[sl 78621.15],
2026-05-04 17:09:55,182714793,2026-05-04T17:09:55+00:00,1777914595844,2026-05-04T17:09:55+00:00,1777914595845,1970-01-01T00:00:00+00:00,1,0,1,4,0,182714793,0,3,0.1,0.0,0.0,78543.26,77634.14,78526.76,0.0,BTCUSD,OV2|b6d8af|H1|S,
2026-05-04 17:09:59,182714829,2026-05-04T17:09:59+00:00,1777914599005,2026-05-04T17:09:59+00:00,1777914599005,1970-01-01T00:00:00+00:00,0,0,1,4,0,182714793,0,4,0.1,0.0,78543.26,0.0,0.0,78543.26,0.0,BTCUSD,[sl 78543.26],
2026-05-04 17:11:15,182715732,2026-05-04T17:11:15+00:00,1777914675910,2026-05-04T17:11:15+00:00,1777914675910,1970-01-01T00:00:00+00:00,1,0,1,4,0,182715732,0,3,0.1,0.0,0.0,78705.53,77754.42,78689.03,0.0,BTCUSD,OV2|003537|H1|S,
2026-05-04 17:11:34,182715836,2026-05-04T17:11:34+00:00,1777914694370,2026-05-04T17:11:34+00:00,1777914694370,1970-01-01T00:00:00+00:00,0,0,1,4,0,182715732,0,4,0.1,0.0,78705.53,0.0,0.0,78705.53,0.0,BTCUSD,[sl 78705.53],
2026-05-04 17:12:27,182716299,2026-05-04T17:12:27+00:00,1777914747683,2026-05-04T17:12:27+00:00,1777914747683,1970-01-01T00:00:00+00:00,1,0,1,4,0,182716299,0,3,0.1,0.0,0.0,78825.97,77851.79,78809.47,0.0,BTCUSD,OV2|777ab0|H1|S,
2026-05-04 17:12:31,182716351,2026-05-04T17:12:31+00:00,1777914751796,2026-05-04T17:12:31+00:00,1777914751796,1970-01-01T00:00:00+00:00,0,0,1,4,0,182716299,0,4,0.1,0.0,78825.97,0.0,0.0,78825.97,0.0,BTCUSD,[sl 78825.97],
2026-05-04 17:13:50,182717914,2026-05-04T17:13:50+00:00,1777914830832,2026-05-04T17:13:50+00:00,1777914830832,1970-01-01T00:00:00+00:00,1,0,1,4,0,182717914,0,3,0.1,0.0,0.0,78920.37,77897.45,78903.87,0.0,BTCUSD,OV2|5d7ed5|H1|S,
2026-05-04 17:14:08,182718142,2026-05-04T17:14:08+00:00,1777914848618,2026-05-04T17:14:08+00:00,1777914848618,1970-01-01T00:00:00+00:00,0,0,1,4,0,182717914,0,4,0.1,0.0,78920.37,0.0,0.0,78920.37,0.0,BTCUSD,[sl 78920.37],
2026-05-04 17:16:19,182719540,2026-05-04T17:16:19+00:00,1777914979816,2026-05-04T17:16:19+00:00,1777914979816,1970-01-01T00:00:00+00:00,1,0,1,4,0,182719540,0,3,0.1,0.0,0.0,78985.43,77967.47,78969.03,0.0,BTCUSD,OV2|aeac95|H1|S,
2026-05-04 17:16:22,182719605,2026-05-04T17:16:22+00:00,1777914982738,2026-05-04T17:16:22+00:00,1777914982738,1970-01-01T00:00:00+00:00,0,0,1,4,0,182708349,0,4,0.05,0.0,4566.81,0.0,0.0,4566.81,0.0,XAUUSD,[sl 4566.81],
2026-05-04 17:16:27,182719695,2026-05-04T17:16:27+00:00,1777914987907,2026-05-04T17:16:27+00:00,1777914987907,1970-01-01T00:00:00+00:00,1,0,1,4,0,182719695,0,3,0.03,0.0,0.0,4569.21,4535.43,4566.71,0.0,XAUUSD,OV2|191de1|H1|S,
2026-05-04 17:16:58,182719985,2026-05-04T17:16:58+00:00,1777915018306,2026-05-04T17:16:58+00:00,1777915018307,1970-01-01T00:00:00+00:00,0,0,1,4,0,182707846,0,4,0.05,0.0,4567.65,0.0,0.0,4567.65,0.0,XAUUSD,[sl 4567.65],
