time,Y,X,Beta,Spread,Z_Score
2026-03-20 22:52:00,4511.65,67.967,42.46241740285102,6.286505557815872,1.5747668468190101
2026-03-20 22:53:00,4512.16,68.072,42.49748651157716,2.3550268407798285,1.0355583261766153
2026-03-20 22:54:00,4515.53,68.153,42.54196529851558,2.320568516192907,1.0100889960980228
2026-03-20 22:55:00,4511.57,68.119,42.58198802207022,-0.15847766133811092,0.6745348866515929
2026-03-20 22:56:00,4501.0,67.833,42.62567412198163,1.5095921171559894,0.8788728222187778
2026-03-20 22:57:00,4505.3,67.995,42.66041888605536,-1.061267175600733,0.5318174935067889
2026-03-20 22:58:00,4504.22,67.958,42.70188543687745,-0.5098040991142625,0.5970955894406929
2026-03-20 22:59:00,4501.77,67.945,42.735626501545994,-2.3639158440901156,0.3445671761752252
2026-03-20 23:00:00,4499.52,67.948,42.7827898001732,-4.6764177793911585,0.031399405473148234
2026-03-20 23:01:00,4501.88,67.984,42.846337047971026,-3.762147777660175,0.15473691875625906
2026-03-20 23:02:00,4503.73,67.995,42.91099310778138,-2.2920778414691085,0.35357472813826135
2026-03-20 23:03:00,4505.39,68.003,42.977719637372736,-0.8867478944694085,0.5420909472334363
2026-03-20 23:04:00,4503.07,67.99,43.04073054018117,-2.5686610080138053,0.3030032791955814
2026-03-20 23:05:00,4496.67,67.81,43.107407062695216,-1.1207827007201558,0.501456882756969
2026-03-20 23:06:00,4497.65,67.814,43.17294154847238,-0.21951790404636995,0.6211609369570441
2026-03-20 23:07:00,4496.28,67.778,43.23330293187546,0.04991824727221683,0.6503982326698076
2026-03-20 23:08:00,4496.49,67.814,43.28584039001892,-1.227112229231352,0.46063507382204316
2026-03-20 23:09:00,4501.91,67.961,43.33531571254635,-2.108296753045579,0.3289135220058115
2026-03-20 23:10:00,4503.18,67.975,43.37968156628401,-1.3882100533137418,0.42935397053611946
2026-03-20 23:11:00,4504.46,68.009,43.42237209340519,-1.532921912225902,0.40323443889603156
2026-03-20 23:12:00,4504.35,68.067,43.46189693915319,-4.118185359224299,0.0177360060914892
2026-03-20 23:13:00,4503.08,68.0,43.512582513991944,-2.408228491486625,0.2722128773600024
2026-03-20 23:14:00,4505.04,68.043,43.56976874393756,-2.2511255170420554,0.292880313727281
2026-03-20 23:15:00,4504.01,67.986,43.62998226154413,-0.7243046031771883,0.520305421655887
2026-03-20 23:16:00,4504.76,67.998,43.68904758352307,-0.4313904193604685,0.558134840433675
2026-03-20 23:17:00,4509.93,68.116,43.75157060224749,-0.35360830872377846,0.5627289936419656
2026-03-20 23:18:00,4512.57,68.168,43.81022344976121,0.067209379997621,0.6199105157657199
2026-03-20 23:19:00,4510.28,68.144,43.8529294501746,-1.1317196378504377,0.42598910099125614
2026-03-20 23:20:00,4511.96,68.207,43.905743360118954,-2.164228754495525,0.2592450901667841
2026-03-20 23:21:00,4512.34,68.201,43.968808398412996,-1.4554015859785068,0.3686352773942642
2026-03-20 23:22:00,4508.99,68.15,44.02403252806172,-2.504035385755742,0.19704477631121778
2026-03-20 23:23:00,4511.3,68.181,44.097759412924916,-1.480737207302809,0.35997688097678193
2026-03-20 23:24:00,4509.99,68.15,44.15557699286086,-1.3628637355723185,0.37507030686850956
2026-03-20 23:25:00,4510.63,68.15,44.19842455588376,-0.6781727154475448,0.48275938636545396
2026-03-20 23:26:00,4509.75,68.12,44.243199413780275,-0.18614083103329904,0.5576932627379466
2026-03-20 23:27:00,4508.55,68.043,44.29470725345607,2.0759765989405423,0.9213901974974668
2026-03-20 23:28:00,4505.02,67.94,44.33635123370307,3.150057955575903,1.0785757459191363
2026-03-20 23:29:00,4500.95,67.902,44.35627897723672,0.7777531317351531,0.6693467714271144
2026-03-20 23:30:00,4501.8,67.88,44.37146565959874,2.6191487877977124,0.9620586636706464
2026-03-20 23:31:00,4501.32,67.89,44.37309341953372,1.6886558429032448,0.7913716137622274
2026-03-20 23:32:00,4503.8,67.967,44.37555618366043,0.7490858808805569,0.6229226060676172
2026-03-20 23:33:00,4502.12,67.931,44.37157927591306,0.6597263035564538,0.5993882864875782
2026-03-20 23:34:00,4500.45,67.923,44.37640558496484,-0.6521946191460302,0.3694203791670089
2026-03-20 23:35:00,4501.74,67.989,44.38933389682768,-2.2753323540091515,0.08684331420633697
2026-03-20 23:36:00,4499.67,67.952,44.39031070725779,-2.694365655038382,0.01326102192684042
2026-03-20 23:37:00,4501.86,67.99,44.39647320086669,-2.1759408347143108,0.10398796115924494
2026-03-20 23:38:00,4501.0,68.012,44.4073530714043,-3.9948049417334914,-0.21892188276596447
2026-03-20 23:39:00,4502.9,68.021,44.421457082506095,-2.4674890054357093,0.05620975833296021
2026-03-20 23:40:00,4501.07,67.938,44.44748005485975,-0.5737531702243359,0.39684172289197034
2026-03-20 23:41:00,4497.84,67.836,44.46586709010104,0.7535696712629942,0.6319110109638314
2026-03-20 23:42:00,4499.72,67.881,44.46724545029438,0.6315922460698857,0.6010605267770898
2026-03-20 23:43:00,4498.94,67.888,44.46326540911182,-0.46613138438715396,0.3921928144149273
2026-03-20 23:44:00,4502.87,68.012,44.45866968951889,-2.0523359930975857,0.09352916861429772
2026-03-20 23:45:00,4499.14,67.942,44.47301724866316,-2.6488042844821393,-0.019342731336246224
2026-03-20 23:46:00,4497.44,67.894,44.51255997633179,-2.161746951839632,0.07317185342221195
2026-03-20 23:47:00,4496.78,67.909,44.554170006019454,-3.4372536501405193,-0.1717050808911139
2026-03-20 23:48:00,4498.05,67.942,44.601005634364554,-3.577492506955423,-0.19702938421909097
2026-03-20 23:49:00,4497.15,67.903,44.64763749225746,-2.6758322074038006,-0.019077883488542557
2026-03-20 23:50:00,4498.89,67.948,44.71544085867144,-2.8652903453466934,-0.05623721251971648
2026-03-20 23:51:00,4502.48,68.027,44.77625205879916,-2.7406718021811685,-0.030863113961919205
2026-03-20 23:52:00,4502.2,68.094,44.82259002510794,-5.971924919250341,-0.6772361085698344
2026-03-20 23:53:00,4500.98,67.984,44.89003392191877,-2.177554035914909,0.09667413586722916
2026-03-20 23:54:00,4497.51,67.834,44.94347475432022,1.1519308710303449,0.7708819303964208
2026-03-20 23:55:00,4498.5,67.851,44.97673892183627,1.4101331791807752,0.8106519722634279
2026-03-20 23:56:00,4497.77,67.834,45.01563236578767,1.4827176022126878,0.8119955714313664
2026-03-20 23:57:00,4498.59,67.824,45.065487819977875,2.8033459209682405,1.0638999360542052
2026-03-20 23:58:00,4495.18,67.854,45.100698017123264,-1.9304875150255612,0.07821109759442942
2026-03-20 23:59:00,4491.68,67.479,45.142675653679746,11.548556223154264,2.664705144881793
2026-03-23 01:00:00,4488.61,67.184,45.13902398728413,21.747607348736892,3.8559585741807205
2026-03-23 01:01:00,4477.8,67.087,45.084995853988985,15.135524724347306,2.5470512857675516
2026-03-23 01:02:00,4460.03,66.901,45.029816543960706,5.583958836509737,1.038067616211148
2026-03-23 01:03:00,4456.51,66.875,45.001029906216374,3.1556981765497767,0.651091495484542
2026-03-23 01:04:00,4475.74,67.254,44.98002759974543,5.284678053954849,0.9649130995039958
2026-03-23 01:05:00,4491.21,67.545,44.9547102759202,7.6132989153857125,1.2933126582576908
2026-03-23 01:06:00,4487.3,67.619,44.91249733837738,0.3002733867169809,0.15608075066519755
2026-03-23 01:07:00,4505.61,68.195,44.896976764944945,-7.269951320763539,-1.0100627891805767
2026-03-23 01:08:00,4502.52,68.082,44.88706489825489,-5.271643819291967,-0.6866107239217843
2026-03-23 01:09:00,4511.25,68.06,44.86604493364546,4.448393390461206,0.8303759014171045
2026-03-23 01:10:00,4507.84,67.951,44.82893389180912,5.884629791881707,1.0352703392265565
2026-03-23 01:11:00,4500.17,67.861,44.788306408206566,2.192913646474153,0.4471762097073307
2026-03-23 01:12:00,4500.73,67.84,44.74706286429858,3.6472272633209286,0.6687245297916639
2026-03-23 01:13:00,4502.01,67.927,44.71651013960714,0.9955496674483584,0.24198914359930865
2026-03-23 01:14:00,4507.21,67.952,44.7122847100583,5.070898306964409,0.8839439429438405
2026-03-23 01:15:00,4507.93,67.966,44.71207023207916,5.149493714933669,0.8806842608577241
2026-03-23 01:16:00,4507.51,67.899,44.706409594110355,7.704558149060176,1.261039453695379
2026-03-23 01:17:00,4508.85,67.92,44.67935464831168,8.058005473558296,1.2827590161336146
2026-03-23 01:18:00,4515.98,68.301,44.646549340665445,-1.8759578913395671,-0.3026431348522185
2026-03-23 01:19:00,4514.4,68.346,44.633199547607255,-5.466035659506815,-0.8665367232232455
2026-03-23 01:20:00,4517.54,68.487,44.632899989215716,-8.604701677383673,-1.335562731044714
2026-03-23 01:21:00,4524.8,68.579,44.64882128383054,-5.4251948190358235,-0.8119062439508832
2026-03-23 01:22:00,4523.62,68.655,44.728650988810756,-9.969718491486674,-1.4926205989957693
2026-03-23 01:23:00,4521.02,68.667,44.79230411415472,-13.072285463388653,-1.8923112794614607
2026-03-23 01:24:00,4527.71,69.13,44.89081917660316,-27.117462949211586,-3.4864177302502957
2026-03-23 01:25:00,4524.54,68.941,44.94965753906273,-21.75425281925436,-2.5463762497469165
2026-03-23 01:26:00,4530.1,69.313,44.97329334509412,-32.8798726915702,-3.4219676836494672
2026-03-23 01:27:00,4527.89,69.259,44.96764168908378,-32.59578802793749,-3.026495928472129
2026-03-23 01:28:00,4533.02,69.466,44.96554828005914,-36.70907503365743,-3.0672429662383713
2026-03-23 01:29:00,4524.46,69.391,44.928374699221344,-41.807879374960066,-3.1339155816409616
2026-03-23 01:30:00,4523.74,69.511,44.87851372773723,-47.80438569809121,-3.201368542224582
2026-03-23 01:31:00,4523.35,69.304,44.78380314479713,-38.76217640124287,-2.3511712500295925
2026-03-23 01:32:00,4515.59,69.122,44.71864583189621,-38.27138031023969,-2.179083367830175
2026-03-23 01:33:00,4512.84,68.971,44.66457827024437,-34.1730427396833,-1.8144959959123668
2026-03-23 01:34:00,4512.92,69.052,44.61053415095502,-37.614923490757064,-1.9450439912276416
2026-03-23 01:35:00,4514.12,69.272,44.55783561709193,-46.11909009522242,-2.3318399470409577
2026-03-23 01:36:00,4506.77,69.192,44.48504370159128,-49.78004530098406,-2.3819160561627855
2026-03-23 01:37:00,4508.41,69.155,44.40567553685608,-46.35583225585469,-2.0629763190208674
2026-03-23 01:38:00,4515.2,69.195,44.31461179349685,-41.19436673433029,-1.6999404144554613
2026-03-23 01:39:00,4515.48,69.11,44.241937422051215,-37.0368591352817,-1.423714635032999
2026-03-23 01:40:00,4515.67,69.046,44.16934168786486,-33.91514686790197,-1.2205740545659125
2026-03-23 01:41:00,4511.28,68.858,44.099812582822004,-29.921758306046286,-0.9823385350210135
2026-03-23 01:42:00,4509.74,68.794,44.06206637391962,-28.570597992875264,-0.8920517183798766
2026-03-23 01:43:00,4509.47,68.775,44.04155854211618,-27.937318072678863,-0.8426423236366243
2026-03-23 01:44:00,4506.74,68.817,44.00863966598219,-32.44948712725454,-1.067127712837051
2026-03-23 01:45:00,4515.31,69.136,43.98982327601651,-37.83722121399023,-1.3247430829048077
2026-03-23 01:46:00,4507.09,68.972,43.95073089792737,-38.75889505511259,-1.3361811954709073
2026-03-23 01:47:00,4505.94,68.977,43.90434328132933,-40.03445776796798,-1.364334831301396
2026-03-23 01:48:00,4505.57,69.066,43.85088346883904,-44.20821628621525,-1.5334194402486228
2026-03-23 01:49:00,4506.45,69.073,43.800722373085804,-43.528022688061355,-1.4505156959274763
2026-03-23 01:50:00,4508.51,69.065,43.748207552273286,-41.01179646984201,-1.2842640135611412
2026-03-23 01:51:00,4510.8,69.052,43.709218422193565,-38.05708252130444,-1.1062497757499936
2026-03-23 01:52:00,4509.83,69.126,43.6720790357148,-42.16830702198422,-1.2829077172174006
2026-03-23 01:53:00,4507.13,69.035,43.62143722470503,-40.794294676494246,-1.1832562922744976
2026-03-23 01:54:00,4505.52,68.923,43.590290366721376,-37.42722391346797,-0.9915616286711307
2026-03-23 01:55:00,4502.92,68.956,43.56217290686172,-41.37726390874195,-1.164441012856152
2026-03-23 01:56:00,4501.34,68.8,43.53831447823305,-36.07169654068457,-0.8793532809743416
2026-03-23 01:57:00,4493.06,68.633,43.529049572367924,-37.00126272525722,-0.9096103605230123
2026-03-23 01:58:00,4491.53,68.663,43.52990444183949,-39.74897737579977,-1.0277958484525813
2026-03-23 01:59:00,4498.15,68.807,43.53624601090983,-39.30417257391582,-0.9852627848291139
2026-03-23 02:00:00,4498.85,68.828,43.53680442685909,-39.43149796218859,-0.9723529918764078
2026-03-23 02:01:00,4507.28,68.961,43.540888510510186,-36.706555351594034,-0.8197379068630343
2026-03-23 02:02:00,4507.73,69.01,43.53597192404354,-38.31283471545794,-0.8855714787619461
2026-03-23 02:03:00,4500.7,68.787,43.5178765932228,-35.55618691202835,-0.7331471461192512
2026-03-23 02:04:00,4499.29,68.822,43.52848927028836,-38.41201108489804,-0.8644147669182686
2026-03-23 02:05:00,4503.61,68.913,43.52056682622167,-37.96886633948816,-0.8273852931884055
2026-03-23 02:06:00,4496.67,68.652,43.51817617362641,-33.47103459396749,-0.5871329909526466
2026-03-23 02:07:00,4493.15,68.608,43.52006166566443,-34.99863480649128,-0.6569809245259222
2026-03-23 02:08:00,4491.53,68.52,43.51897076424602,-32.70702342380082,-0.5303407506733203
2026-03-23 02:09:00,4495.12,68.712,43.56052672856386,-37.39280890964983,-0.7646494220515584
2026-03-23 02:10:00,4497.3,68.754,43.54902789683284,-36.9578601365547,-0.7302772214457676
2026-03-23 02:11:00,4491.03,68.651,43.51171842659274,-38.661275112247495,-0.8071215191843507
2026-03-23 02:12:00,4490.42,68.682,43.44995967480939,-40.51861289061162,-0.8897583235840593
2026-03-23 02:13:00,4493.27,68.724,43.38748348628479,-39.3837648812987,-0.8153618037497123
2026-03-23 02:14:00,4490.67,68.696,43.356423718437426,-40.67393695719602,-0.8688557446087635
2026-03-23 02:15:00,4495.72,68.824,43.358711738663914,-41.07853095947303,-0.8747899337860093
2026-03-23 02:16:00,4498.25,68.845,43.32513167389543,-39.36013963874757,-0.769914490837905
2026-03-23 02:17:00,4498.82,68.816,43.2493809689708,-37.4287485079758,-0.6561389469653321
2026-03-23 02:18:00,4498.07,68.742,43.166452431215234,-34.87529467479362,-0.511022119576243
2026-03-23 02:19:00,4490.78,68.578,43.09861682323054,-34.988646678107216,-0.5107089166983386
2026-03-23 02:20:00,4490.1,68.54,43.0574097396873,-33.93695066081273,-0.44735871060348636
2026-03-23 02:21:00,4488.99,68.444,43.006580613163216,-30.82274026394407,-0.27151940822392334
2026-03-23 02:22:00,4492.33,68.475,42.97454492075113,-28.720275838098132,-0.15213875956069148
2026-03-23 02:23:00,4489.73,68.46,42.92891101455289,-30.599054940176757,-0.25570994440042305
2026-03-23 02:24:00,4489.7,68.462,42.88392530380605,-30.62783516426407,-0.25462438986462316
2026-03-23 02:25:00,4484.19,68.24,42.83216731360635,-26.5384369424919,-0.018670435760586555
2026-03-23 02:26:00,4483.95,68.344,42.79065653597402,-31.155822981640085,-0.28445492134740075
2026-03-23 02:27:00,4491.1,68.405,42.753998454989166,-26.527775368853327,-0.012345278527012307
2026-03-23 02:28:00,4485.12,68.321,42.70433574156714,-28.84151849983482,-0.14816530576927328
2026-03-23 02:29:00,4485.28,68.336,42.69187271061578,-29.202791274087758,-0.16808269258386807
2026-03-23 02:30:00,4482.15,68.225,42.65570437594548,-27.495631746856816,-0.06410526910652367
2026-03-23 02:31:00,4485.78,68.179,42.61779482059548,-21.820341442597055,0.2798066223186553
2026-03-23 02:32:00,4488.11,68.288,42.60203900549978,-24.040974732398354,0.14134708070723087
2026-03-23 02:33:00,4484.69,68.187,42.59420035735809,-23.053041792833938,0.20079953739658823
2026-03-23 02:34:00,4482.34,68.205,42.59582653996189,-26.0613186606588,0.011445098717431712
2026-03-23 02:35:00,4481.1,68.162,42.621805083476126,-25.328982661327245,0.057397729256796724
2026-03-23 02:36:00,4478.52,68.163,42.67221715130785,-27.79526339566746,-0.09986150136141252
2026-03-23 02:37:00,4476.05,68.072,42.733669649219635,-26.200935415851745,0.003437490077347689
2026-03-23 02:38:00,4480.81,68.202,42.821301199570186,-26.807805505174656,-0.03592944517852348
2026-03-23 02:39:00,4478.9,68.176,42.92272445344774,-27.40263380491615,-0.0745074070169504
2026-03-23 02:40:00,4480.45,68.164,42.97944175423499,-25.176569442135587,0.0734127767470999
2026-03-23 02:41:00,4480.42,68.257,43.04848226494015,-29.040084409974952,-0.18525373428543773
2026-03-23 02:42:00,4483.95,68.395,43.115580260078076,-31.288690835275702,-0.3346426631787581
2026-03-23 02:43:00,4489.24,68.636,43.2021641278588,-36.222550265766586,-0.6639378348190133
2026-03-23 02:44:00,4488.62,68.561,43.23506451681975,-33.44711319036196,-0.4664521289376229
2026-03-23 02:45:00,4492.43,68.717,43.28572021712101,-36.234295140929135,-0.6511076323396797
2026-03-23 02:46:00,4482.2,68.48,43.3386525620682,-36.04424556492904,-0.6289002266774215
2026-03-23 02:47:00,4481.38,68.343,43.413675080546575,-30.749136598411496,-0.2532028609524107
2026-03-23 02:48:00,4461.19,68.015,43.52459546247006,-36.46632247458274,-0.6503115156952974
2026-03-23 02:49:00,4462.87,68.007,43.68994407704117,-34.14509938651918,-0.47839211329624753
2026-03-23 02:50:00,4464.64,68.019,43.830855535001376,-32.6364992884437,-0.36551235230874357
2026-03-23 02:51:00,4466.97,68.073,43.91795749372265,-32.47524137438904,-0.3498341096266717
2026-03-23 02:52:00,4463.11,68.005,44.00697225564911,-33.13964016728005,-0.3939557520606344
2026-03-23 02:53:00,4455.5,67.657,44.103104791184634,-25.18425429364379,0.1922441494512681
2026-03-23 02:54:00,4458.28,67.679,44.18055354863104,-23.173656280718205,0.3385381857435286
2026-03-23 02:55:00,4461.78,67.789,44.238097039338555,-24.36945134088728,0.24585262650844417
2026-03-23 02:56:00,4463.66,67.838,44.2914803302062,-24.505919893446844,0.233005301486726
2026-03-23 02:57:00,4463.32,67.943,44.337073125780776,-29.36433547280285,-0.13844275132992168
2026-03-23 02:58:00,4460.73,67.876,44.39536526142757,-28.821983461202763,-0.09544077923984949
2026-03-23 02:59:00,4464.82,68.098,44.459749076805224,-34.438248098033,-0.5282165437315443
2026-03-23 03:00:00,4468.7,68.134,44.519544909902024,-32.009706337411444,-0.333032204448044
2026-03-23 03:01:00,4455.96,67.784,44.56655767201088,-29.013605348292003,-0.09377754447624893
2026-03-23 03:02:00,4452.52,67.733,44.64728143677351,-29.9791953046024,-0.16958875242452806
2026-03-23 03:03:00,4435.81,67.358,44.732185454022215,-29.715139261709737,-0.14666363574250418
2026-03-23 03:04:00,4440.25,67.237,44.85280219689179,-19.564813159118785,0.6747880999837983
2026-03-23 03:05:00,4425.51,67.065,44.92327527517797,-26.385031207326392,0.11201050440755317
2026-03-23 03:06:00,4438.46,67.232,45.04620126798075,-20.657370054399507,0.5804958701515185
2026-03-23 03:07:00,4446.46,67.453,45.12682268497864,-22.42676206519991,0.4272752874207925
2026-03-23 03:08:00,4445.68,67.377,45.209585694229006,-19.57836529746237,0.6580978740777801
2026-03-23 03:09:00,4439.92,67.285,45.278707577895034,-21.011332409130773,0.5296258509424029
2026-03-23 03:10:00,4438.72,67.291,45.36332731244744,-22.28314535561367,0.4159939636684483
2026-03-23 03:11:00,4447.76,67.533,45.449548493520524,-24.037839726364837,0.2619551168502378
2026-03-23 03:12:00,4447.83,67.641,45.522072160154224,-28.71118129919978,-0.14309089043471662
2026-03-23 03:13:00,4441.07,67.519,45.60697489343127,-29.723758061295484,-0.22960485878153714
2026-03-23 03:14:00,4436.63,67.393,45.713188695525055,-28.193039021282857,-0.09292338203226667
2026-03-23 03:15:00,4415.49,67.136,45.82854006907383,-37.30198733240468,-0.8923407585973249
2026-03-23 03:16:00,4416.78,67.286,46.00897361772029,-42.51935052653516,-1.3226574179158785
2026-03-23 03:17:00,4415.57,67.32,46.194866933809934,-44.91216072673342,-1.4856847817027354
2026-03-23 03:18:00,4425.29,67.53,46.389706556374726,-44.54699587195137,-1.409664445637184
2026-03-23 03:19:00,4425.11,67.521,46.549298572183545,-44.002202598824624,-1.324405682206184
2026-03-23 03:20:00,4421.01,67.484,46.71004275185906,-46.070832456012795,-1.4552510048055571
2026-03-23 03:21:00,4431.72,67.725,46.8979901287758,-46.32861803282867,-1.43159550960866
2026-03-23 03:22:00,4429.7,67.497,47.04459929928288,-37.37161311848104,-0.6676651946416312
2026-03-23 03:23:00,4435.71,67.477,47.175244924032754,-30.162872618373513,-0.056849391498574514
2026-03-23 03:24:00,4440.06,67.488,47.276997517705766,-26.1246840754211,0.285313103847525
2026-03-23 03:25:00,4442.04,67.512,47.36666170661587,-25.104651633721915,0.3691014266414033
2026-03-23 03:26:00,4437.7,67.463,47.458895662048604,-26.950734656003988,0.20626455882951478
2026-03-23 03:27:00,4427.6,67.298,47.55366531866488,-29.01800329866728,0.02436596013383825
2026-03-23 03:28:00,4424.72,67.237,47.67304885650284,-28.751262848453734,0.04756109408647509
2026-03-23 03:29:00,4427.17,67.299,47.79482531671029,-29.014350688488776,0.02373816775834016
2026-03-23 03:30:00,4434.3,67.425,47.913386667125366,-27.6857664368963,0.14257111181610377
2026-03-23 03:31:00,4423.75,67.424,48.022607413550844,-37.98889619117017,-0.7865316768499405
2026-03-23 03:32:00,4422.57,67.385,48.18270216566783,-37.01098314679075,-0.6865301711599074
2026-03-23 03:33:00,4418.61,67.242,48.36936666531098,-33.74747599453258,-0.3810861065056131
2026-03-23 03:34:00,4401.25,66.719,48.57538143386049,-25.356470664100925,0.39495660077241795
2026-03-23 03:35:00,4367.38,65.853,48.8018651106113,-16.495287278667092,1.196246650512631
2026-03-23 03:36:00,4347.78,65.218,48.99345214073687,-4.4323542424390325,2.1845980281414183
2026-03-23 03:37:00,4332.01,64.88,49.076655820245875,-3.3421909568141928,2.150322024633028
2026-03-23 03:38:00,4338.45,65.186,49.18018951475221,-11.587998391675683,1.3971564278793132
2026-03-23 03:39:00,4350.0,65.338,49.33963394370324,-6.989014313379812,1.7172374525112144
2026-03-23 03:40:00,4353.01,65.584,49.43500031661957,-15.833542377542472,0.960136434444221
2026-03-23 03:41:00,4350.25,65.458,49.58186258090683,-11.882335326765315,1.2565059721149217
2026-03-23 03:42:00,4351.02,65.536,49.70415481764117,-14.595741994880882,1.0104048914064387
2026-03-23 03:43:00,4358.33,65.638,49.85048731133578,-11.912420285940243,1.2025245106590883
2026-03-23 03:44:00,4362.07,65.794,50.016321140336096,-15.49808644463701,0.8903238177787167
2026-03-23 03:45:00,4360.81,65.667,50.1616951030113,-9.976139621982838,1.3098849941352753
2026-03-23 03:46:00,4360.33,65.522,50.262798759423546,-2.884410745103196,1.809165227254794
2026-03-23 03:47:00,4355.2,65.505,50.29781564556005,-7.06635517426821,1.429037487243587
2026-03-23 03:48:00,4350.17,65.543,50.36467868847325,-13.809904373123572,0.8794177055303082
2026-03-23 03:49:00,4345.73,65.422,50.47241426483204,-11.803464991111468,1.0172852828175818
2026-03-23 03:50:00,4351.97,65.671,50.56842738738314,-17.842556319035793,0.5317893745118698
2026-03-23 03:51:00,4352.3,66.237,50.68767286433099,-45.82959639612818,-1.6382574346945615
2026-03-23 03:52:00,4321.97,65.673,50.92144687401101,-46.811968894891834,-1.6503215399779114
2026-03-23 03:53:00,4331.26,65.95,51.21081208464236,-50.787746809485725,-1.8666111740184865
2026-03-23 03:54:00,4335.7,65.864,51.520226368735656,-41.036074100647966,-1.1107095016106152
2026-03-23 03:55:00,4338.29,65.977,51.7770581309082,-43.55237100602153,-1.2645743315498517
2026-03-23 03:56:00,4343.77,66.165,52.01071567142337,-47.17592876921117,-1.4836874674591267
2026-03-23 03:57:00,4356.79,66.47,52.23541249592388,-49.46653217342009,-1.5921708392680496
2026-03-23 03:58:00,4367.64,66.493,52.434865780150794,-39.31420459925812,-0.8459977794274848
2026-03-23 03:59:00,4354.31,66.344,52.59867735019908,-44.404895915285124,-1.1842984981138416
2026-03-23 04:00:00,4344.84,65.709,52.79266637897928,-19.85032399636293,0.5735507950849866
2026-03-23 04:01:00,4357.34,66.229,52.90551489202491,-34.514091429157816,-0.4818471107447236
2026-03-23 04:02:00,4358.18,66.14,53.059578927440434,-28.540151553812393,-0.045669344877355765
2026-03-23 04:03:00,4360.78,66.23,53.2042047992674,-30.349094431930098,-0.17709322606676037
2026-03-23 04:04:00,4376.62,66.79,53.34447479963964,-44.01700652077852,-1.1654021379374333
2026-03-23 04:05:00,4390.64,67.261,53.48762950816513,-54.86493918607539,-1.8780021055264644
2026-03-23 04:06:00,4389.16,67.002,53.60203297570547,-42.20036072963012,-0.9466925377483688
2026-03-23 04:07:00,4392.66,67.046,53.707811117050596,-40.80988215468551,-0.832020589759033
2026-03-23 04:08:00,4412.09,67.374,53.813802521469555,-38.79749874945264,-0.6764155258543134
2026-03-23 04:09:00,4401.51,67.288,53.88247048663111,-44.57381339393305,-1.072817933723707
2026-03-23 04:10:00,4400.74,66.972,53.96578781909996,-28.075186836967077,0.12368387539504684
2026-03-23 04:11:00,4417.67,67.346,54.030807014693,-31.173393490545095,-0.10242382968420626
2026-03-23 04:12:00,4420.31,67.307,54.081673510512815,-26.285904224710976,0.2567154664508164
2026-03-23 04:13:00,4407.9,67.04,54.12963142911734,-24.126592689009158,0.41321783248087113
2026-03-23 04:14:00,4408.04,67.165,54.186295211866494,-30.625642112812784,-0.0757739241868733
2026-03-23 04:15:00,4424.31,67.428,54.25167504472952,-28.47189276838435,0.0872668258237774
2026-03-23 04:16:00,4425.03,67.51,54.29874463852961,-32.0926331133569,-0.1890903647358107
2026-03-23 04:17:00,4424.36,67.398,54.34568159811505,-26.557483890651383,0.237986802456919
2026-03-23 04:18:00,4430.27,67.467,54.394014791501036,-24.295677803886065,0.4103594122090342
2026-03-23 04:19:00,4429.29,67.576,54.43713841673721,-31.120282344498264,-0.1274861843501982
2026-03-23 04:20:00,4423.14,67.468,54.482466044383045,-31.28177383069942,-0.13894607388414865
2026-03-23 04:21:00,4422.61,67.451,54.53961293488658,-30.770712610858027,-0.09678908013866991
2026-03-23 04:22:00,4442.43,67.905,54.606091764995725,-35.6282934748333,-0.4859758912561439
2026-03-23 04:23:00,4438.25,67.804,54.642840999198526,-34.202992254285164,-0.36494720861078095
2026-03-23 04:24:00,4432.39,67.694,54.69752782769265,-33.95839574264846,-0.3408840038855501
2026-03-23 04:25:00,4421.83,67.443,54.768407897502115,-30.673144143539503,-0.06612013448063543
2026-03-23 04:26:00,4423.68,67.385,54.84972642218827,-25.521904654835453,0.3638064858389793
2026-03-23 04:27:00,4422.83,67.301,54.90498562691127,-21.659201563122224,0.6819859978306063
2026-03-23 04:28:00,4422.34,67.344,54.95737256318666,-24.419292573975326,0.44083401786274795
2026-03-23 04:29:00,4421.97,67.313,55.0087114478313,-22.985446229372428,0.556948186687339
2026-03-23 04:30:00,4433.29,67.436,55.06982170336528,-18.340555710814442,0.9415791853172196
2026-03-23 04:31:00,4445.4,67.659,55.12055849582059,-18.452760165572727,0.9146589733517191
2026-03-23 04:32:00,4444.0,67.667,55.17568496828258,-20.239036591230615,0.7475426066819967
2026-03-23 04:33:00,4448.18,67.822,55.235078826750595,-24.55989121451603,0.36618628555871263
2026-03-23 04:34:00,4441.49,67.679,55.29110456618127,-23.28380717589971,0.4726985031401422
2026-03-23 04:35:00,4435.28,67.433,55.34291685901591,-15.811539818024357,1.1101740913737548
2026-03-23 04:36:00,4435.3,67.374,55.381345041924796,-12.46422084331607,1.3656216749956598
2026-03-23 04:37:00,4445.35,67.665,55.42145314049354,-18.489085328904366,0.8234007710599961
2026-03-23 04:38:00,4447.56,67.706,55.45433396363081,-18.498865522595224,0.8089011921865473
2026-03-23 04:39:00,4444.88,67.602,55.48060537090787,-15.357423953379111,1.0627508952656648
