ticket,order,time,time_msc,type,entry,magic,position_id,reason,volume,price,commission,swap,profit,fee,symbol,comment,external_id
186893373,182876633,2026-05-05T00:39:38+00:00,1777941578612,0,0,0,182876633,3,0.1,80246.03,0.0,0.0,0.0,0.0,BTCUSD,OV2|386415|M5|B,
186893387,182876641,2026-05-05T00:39:50+00:00,1777941590280,0,0,0,182876641,3,0.1,80247.69,0.0,0.0,0.0,0.0,BTCUSD,OV2|120281|H1|B,
186893654,182876762,2026-05-05T00:43:49+00:00,1777941829570,1,1,0,182876641,4,0.1,80230.64,0.0,0.0,-1.71,0.0,BTCUSD,[sl 80231.19],
186893655,182876763,2026-05-05T00:43:49+00:00,1777941829651,1,1,0,182876633,4,0.1,80222.98,0.0,0.0,-2.31,0.0,BTCUSD,[sl 80229.53],
186893662,182876764,2026-05-05T00:44:19+00:00,1777941859902,0,0,0,182876764,3,0.1,80260.09,0.0,0.0,0.0,0.0,BTCUSD,OV2|cb38d4|M5|B,
186893663,182876765,2026-05-05T00:44:22+00:00,1777941862445,0,0,0,182876765,3,0.1,80263.47,0.0,0.0,0.0,0.0,BTCUSD,OV2|182814|H1|B,
186893665,182876767,2026-05-05T00:44:24+00:00,1777941864614,1,1,0,182876765,4,0.1,80243.67,0.0,0.0,-1.98,0.0,BTCUSD,[sl 80246.97],
186893667,182876768,2026-05-05T00:44:28+00:00,1777941868125,1,1,0,182876764,4,0.1,80241.62,0.0,0.0,-1.85,0.0,BTCUSD,[sl 80243.59],
186893728,182876808,2026-05-05T00:45:43+00:00,1777941943395,0,0,0,182876808,3,0.1,80242.23,0.0,0.0,0.0,0.0,BTCUSD,OV2|76a493|M5|B,
186893729,182876809,2026-05-05T00:45:45+00:00,1777941945973,0,0,0,182876809,3,0.1,80259.81,0.0,0.0,0.0,0.0,BTCUSD,OV2|cf161e|H1|B,
186894118,182877065,2026-05-05T00:56:42+00:00,1777942602160,1,1,0,182871360,4,0.1,157.155,0.0,0.66,-4.36,0.0,USDJPY,[sl 157.155],
186894135,182877079,2026-05-05T00:56:58+00:00,1777942618480,1,1,0,182871357,4,0.1,157.139,0.0,0.66,-5.38,0.0,USDJPY,[sl 157.153],
186894155,182877093,2026-05-05T00:57:12+00:00,1777942632578,1,1,0,182876809,4,0.1,80243.09,0.0,0.0,-1.67,0.0,BTCUSD,[sl 80243.31],
186894206,182877137,2026-05-05T00:57:46+00:00,1777942666755,0,0,0,182877137,3,0.1,80255.34,0.0,0.0,0.0,0.0,BTCUSD,OV2|1b169b|M5|B,
186894302,182877225,2026-05-05T01:00:01+00:00,1777942801462,1,1,0,182877137,4,0.1,80226.14,0.0,0.0,-2.92,0.0,BTCUSD,[sl 80238.89],
186895220,182878200,2026-05-05T01:02:00+00:00,1777942920479,0,0,0,182878200,3,0.1,157.256,0.0,0.0,0.0,0.0,USDJPY,OV2|16b0e7|H1|B,
186895270,182878228,2026-05-05T01:02:12+00:00,1777942932905,0,0,0,182878228,3,0.1,80364.38,0.0,0.0,0.0,0.0,BTCUSD,OV2|a26f6a|M5|B,
186895278,182878235,2026-05-05T01:02:17+00:00,1777942937693,1,1,0,182878228,4,0.1,80346.43,0.0,0.0,-1.8,0.0,BTCUSD,[sl 80347.88],
186895620,182878473,2026-05-05T01:03:42+00:00,1777943022496,0,0,0,182878473,3,0.1,80322.4,0.0,0.0,0.0,0.0,BTCUSD,OV2|4740c0|M5|B,
186895632,182878480,2026-05-05T01:03:47+00:00,1777943027824,0,0,0,182878480,3,0.1,157.273,0.0,0.0,0.0,0.0,USDJPY,OV2|d89a73|M5|B,
186896203,182878892,2026-05-05T01:06:00+00:00,1777943160296,1,1,0,182878473,4,0.1,80305.51,0.0,0.0,-1.69,0.0,BTCUSD,[sl 80305.90],
186896334,182878978,2026-05-05T01:06:26+00:00,1777943186267,0,0,0,182878978,3,0.1,80292.85,0.0,0.0,0.0,0.0,BTCUSD,OV2|8f7b53|M5|B,
186896353,182878989,2026-05-05T01:06:31+00:00,1777943191411,1,1,0,182878978,4,0.1,80273.93,0.0,0.0,-1.8900000000000001,0.0,BTCUSD,[sl 80276.35],
186896697,182879226,2026-05-05T01:08:02+00:00,1777943282489,0,0,0,182879226,3,0.1,80286.41,0.0,0.0,0.0,0.0,BTCUSD,OV2|873152|M5|B,
186898359,182880518,2026-05-05T01:18:41+00:00,1777943921387,1,1,0,182879226,4,0.1,80267.82,0.0,0.0,-1.8599999999999999,0.0,BTCUSD,[sl 80269.91],
186898737,182880886,2026-05-05T01:21:46+00:00,1777944106288,0,0,0,182880886,3,0.1,80286.57,0.0,0.0,0.0,0.0,BTCUSD,OV2|b2a0ef|M5|B,
186898810,182880981,2026-05-05T01:22:40+00:00,1777944160912,1,1,0,182880886,4,0.1,80269.83,0.0,0.0,-1.67,0.0,BTCUSD,[sl 80270.12],
186898826,182881005,2026-05-05T01:23:01+00:00,1777944181531,0,0,0,182881005,3,0.1,80278.27,0.0,0.0,0.0,0.0,BTCUSD,OV2|a3f4b0|M5|B,
186898831,182881011,2026-05-05T01:23:07+00:00,1777944187468,1,1,0,182881005,4,0.1,80260.33,0.0,0.0,-1.79,0.0,BTCUSD,[sl 80261.77],
186898945,182881102,2026-05-05T01:24:31+00:00,1777944271890,0,0,0,182881102,3,0.1,80305.37,0.0,0.0,0.0,0.0,BTCUSD,OV2|acabe1|M5|B,
186899013,182881152,2026-05-05T01:24:55+00:00,1777944295701,1,1,0,182881102,4,0.1,80291.0,0.0,0.0,-1.44,0.0,BTCUSD,[sl 80291.32],
186899145,182881272,2026-05-05T01:26:01+00:00,1777944361684,0,0,0,182881272,3,0.1,80304.15,0.0,0.0,0.0,0.0,BTCUSD,OV2|cf4447|M5|B,
186899201,182881315,2026-05-05T01:26:55+00:00,1777944415212,1,1,0,182881272,4,0.1,80285.55,0.0,0.0,-1.8599999999999999,0.0,BTCUSD,[sl 80287.65],
186899273,182881380,2026-05-05T01:27:31+00:00,1777944451602,0,0,0,182881380,3,0.1,80268.97,0.0,0.0,0.0,0.0,BTCUSD,OV2|53f103|M5|B,
186899385,182881492,2026-05-05T01:29:00+00:00,1777944540451,1,1,0,182881380,4,0.1,80251.12,0.0,0.0,-1.79,0.0,BTCUSD,[sl 80252.47],
186899483,182881590,2026-05-05T01:29:16+00:00,1777944556031,0,0,0,182881590,3,0.1,80262.27,0.0,0.0,0.0,0.0,BTCUSD,OV2|f4add4|M5|B,
186899526,182881635,2026-05-05T01:29:30+00:00,1777944570531,1,1,0,182878480,4,0.1,157.205,0.0,0.0,-4.36,0.0,USDJPY,[sl 157.205],
186899619,182881743,2026-05-05T01:30:27+00:00,1777944627752,1,1,0,182881590,4,0.1,80244.78,0.0,0.0,-1.75,0.0,BTCUSD,[sl 80245.77],
186899711,182881823,2026-05-05T01:30:36+00:00,1777944636116,0,0,0,182881823,3,0.1,157.222,0.0,0.0,0.0,0.0,USDJPY,OV2|0059f4|M5|B,
186899762,182881866,2026-05-05T01:30:50+00:00,1777944650832,0,0,0,182881866,3,0.1,80236.18,0.0,0.0,0.0,0.0,BTCUSD,OV2|176732|M5|B,
186899766,182881871,2026-05-05T01:30:54+00:00,1777944654396,1,1,0,182876808,4,0.1,80214.87,0.0,0.0,-2.74,0.0,BTCUSD,[sl 80223.76],
186899768,182881874,2026-05-05T01:30:54+00:00,1777944654397,1,1,0,182881866,4,0.1,80214.87,0.0,0.0,-2.13,0.0,BTCUSD,[sl 80219.68],
186899976,182882048,2026-05-05T01:31:59+00:00,1777944719583,0,0,0,182882048,3,0.1,80234.72,0.0,0.0,0.0,0.0,BTCUSD,OV2|f26f4f|M5|B,
186899979,182882052,2026-05-05T01:32:02+00:00,1777944722054,0,0,0,182882052,3,0.1,80234.97,0.0,0.0,0.0,0.0,BTCUSD,OV2|d265ec|H1|B,
186899983,182882057,2026-05-05T01:32:03+00:00,1777944723586,1,1,0,182882048,4,0.1,80201.01,0.0,0.0,-3.37,0.0,BTCUSD,[sl 80218.22],
186899985,182882058,2026-05-05T01:32:03+00:00,1777944723587,1,1,0,182882052,4,0.1,80201.01,0.0,0.0,-3.4,0.0,BTCUSD,[sl 80218.47],
186900167,182882222,2026-05-05T01:33:48+00:00,1777944828774,0,0,0,182882222,3,0.1,80189.96,0.0,0.0,0.0,0.0,BTCUSD,OV2|b1f4ff|M5|B,
186900172,182882225,2026-05-05T01:33:51+00:00,1777944831409,0,0,0,182882225,3,0.1,80190.51,0.0,0.0,0.0,0.0,BTCUSD,OV2|7f4451|H1|B,
186900195,182882244,2026-05-05T01:34:01+00:00,1777944841794,1,1,0,182882225,4,0.1,80173.86,0.0,0.0,-1.67,0.0,BTCUSD,[sl 80174.01],
186900205,182882256,2026-05-05T01:34:14+00:00,1777944854923,1,1,0,182882222,4,0.1,80172.6,0.0,0.0,-1.74,0.0,BTCUSD,[sl 80173.46],
186900283,182882337,2026-05-05T01:35:00+00:00,1777944900307,0,0,0,182882337,3,0.1,80146.36,0.0,0.0,0.0,0.0,BTCUSD,OV2|755749|H1|B,
186900296,182882353,2026-05-05T01:35:02+00:00,1777944902590,1,1,0,182882337,4,0.1,80128.86,0.0,0.0,-1.75,0.0,BTCUSD,[sl 80129.86],
186900591,182882570,2026-05-05T01:36:40+00:00,1777945000859,0,0,0,182882570,3,0.1,80152.33,0.0,0.0,0.0,0.0,BTCUSD,OV2|492683|M5|B,
186900604,182882578,2026-05-05T01:36:43+00:00,1777945003359,0,0,0,182882578,3,0.1,80152.33,0.0,0.0,0.0,0.0,BTCUSD,OV2|9fd43a|H1|B,
186900609,182882583,2026-05-05T01:36:45+00:00,1777945005673,1,1,0,182882570,4,0.1,80134.69,0.0,0.0,-1.76,0.0,BTCUSD,[sl 80135.83],
186900610,182882584,2026-05-05T01:36:45+00:00,1777945005673,1,1,0,182882578,4,0.1,80134.69,0.0,0.0,-1.76,0.0,BTCUSD,[sl 80135.83],
186900710,182882668,2026-05-05T01:37:55+00:00,1777945075027,0,0,0,182882668,3,0.1,80135.77,0.0,0.0,0.0,0.0,BTCUSD,OV2|7b824f|M5|B,
186900712,182882672,2026-05-05T01:37:55+00:00,1777945075830,1,1,0,182882668,4,0.1,80117.8,0.0,0.0,-1.8,0.0,BTCUSD,[sl 80119.27],
186900715,182882676,2026-05-05T01:37:57+00:00,1777945077779,0,0,0,182882676,3,0.1,80120.2,0.0,0.0,0.0,0.0,BTCUSD,OV2|3213cb|H1|B,
186900784,182882753,2026-05-05T01:39:23+00:00,1777945163244,0,0,0,182882753,3,0.1,80135.97,0.0,0.0,0.0,0.0,BTCUSD,OV2|b761bc|M5|B,
186900960,182882883,2026-05-05T01:40:38+00:00,1777945238682,1,1,0,182882753,4,0.1,80117.0,0.0,0.0,-1.9,0.0,BTCUSD,[sl 80119.47],
186901046,182882952,2026-05-05T01:41:13+00:00,1777945273865,1,1,0,182882676,4,0.1,80103.43,0.0,0.0,-1.6800000000000002,0.0,BTCUSD,[sl 80103.70],
186901316,182883199,2026-05-05T01:42:38+00:00,1777945358563,0,0,0,182883199,3,0.1,80133.15,0.0,0.0,0.0,0.0,BTCUSD,OV2|d2c837|M5|B,
186901319,182883202,2026-05-05T01:42:41+00:00,1777945361229,0,0,0,182883202,3,0.1,80133.15,0.0,0.0,0.0,0.0,BTCUSD,OV2|e2d09e|H1|B,
186901393,182883260,2026-05-05T01:44:00+00:00,1777945440451,1,1,0,182883199,4,0.1,80116.15,0.0,0.0,-1.7,0.0,BTCUSD,[sl 80116.65],
186901394,182883261,2026-05-05T01:44:00+00:00,1777945440451,1,1,0,182883202,4,0.1,80116.15,0.0,0.0,-1.7,0.0,BTCUSD,[sl 80116.65],
186901398,182883267,2026-05-05T01:44:04+00:00,1777945444152,0,0,0,182883267,3,0.1,80130.97,0.0,0.0,0.0,0.0,BTCUSD,OV2|cb0575|M5|B,
186901401,182883270,2026-05-05T01:44:06+00:00,1777945446544,0,0,0,182883270,3,0.1,80126.48,0.0,0.0,0.0,0.0,BTCUSD,OV2|03f436|H1|B,
186901418,182883292,2026-05-05T01:44:32+00:00,1777945472416,1,1,0,182883267,4,0.1,80106.89,0.0,0.0,-2.41,0.0,BTCUSD,[sl 80108.57],
186901419,182883293,2026-05-05T01:44:32+00:00,1777945472416,1,1,0,182883270,4,0.1,80106.89,0.0,0.0,-1.96,0.0,BTCUSD,[sl 80109.98],
186902144,182883915,2026-05-05T01:46:53+00:00,1777945613169,0,0,0,182883915,3,0.1,80134.13,0.0,0.0,0.0,0.0,BTCUSD,OV2|6ebce2|M5|B,
186902241,182883984,2026-05-05T01:46:56+00:00,1777945616033,0,0,0,182883984,3,0.1,80134.13,0.0,0.0,0.0,0.0,BTCUSD,OV2|2e5d56|H1|B,
186903478,182884925,2026-05-05T01:52:13+00:00,1777945933681,1,1,0,182883915,4,0.1,80114.53,0.0,0.0,-1.96,0.0,BTCUSD,[sl 80117.63],
186903479,182884926,2026-05-05T01:52:13+00:00,1777945933682,1,1,0,182883984,4,0.1,80114.53,0.0,0.0,-1.96,0.0,BTCUSD,[sl 80117.63],
186903909,182885223,2026-05-05T01:53:21+00:00,1777946001150,0,0,0,182885223,3,0.1,80128.02,0.0,0.0,0.0,0.0,BTCUSD,OV2|e04fe5|M5|B,
186903938,182885244,2026-05-05T01:53:23+00:00,1777946003617,0,0,0,182885244,3,0.1,80128.02,0.0,0.0,0.0,0.0,BTCUSD,OV2|940346|H1|B,
186904032,182885319,2026-05-05T01:53:40+00:00,1777946020791,1,1,0,182885223,4,0.1,80111.18,0.0,0.0,-1.6800000000000002,0.0,BTCUSD,[sl 80111.52],
186904033,182885320,2026-05-05T01:53:40+00:00,1777946020792,1,1,0,182885244,4,0.1,80111.18,0.0,0.0,-1.6800000000000002,0.0,BTCUSD,[sl 80111.52],
186904190,182885444,2026-05-05T01:54:34+00:00,1777946074998,0,0,0,182885444,3,0.1,80095.42,0.0,0.0,0.0,0.0,BTCUSD,OV2|ef60b0|H1|B,
186904233,182885474,2026-05-05T01:54:46+00:00,1777946086341,1,1,0,182885444,4,0.1,80067.02,0.0,0.0,-2.84,0.0,BTCUSD,[sl 80078.94],
186904829,182885943,2026-05-05T01:57:43+00:00,1777946263329,0,0,0,182885943,3,0.1,80075.2,0.0,0.0,0.0,0.0,BTCUSD,OV2|70957c|M5|B,
186904832,182885948,2026-05-05T01:57:45+00:00,1777946265717,0,0,0,182885948,3,0.1,80072.33,0.0,0.0,0.0,0.0,BTCUSD,OV2|51ad2d|H1|B,
186904848,182885967,2026-05-05T01:58:06+00:00,1777946286480,1,1,0,182885943,4,0.1,80057.47,0.0,0.0,-1.77,0.0,BTCUSD,[sl 80058.70],
186904854,182885972,2026-05-05T01:58:07+00:00,1777946287874,1,1,0,182885948,4,0.1,80045.96,0.0,0.0,-2.64,0.0,BTCUSD,[sl 80055.83],
186905168,182886249,2026-05-05T01:59:11+00:00,1777946351504,0,0,0,182886249,3,0.1,80077.02,0.0,0.0,0.0,0.0,BTCUSD,OV2|aaeeff|M5|B,
186905171,182886252,2026-05-05T01:59:14+00:00,1777946354055,0,0,0,182886252,3,0.1,80075.03,0.0,0.0,0.0,0.0,BTCUSD,OV2|d30143|H1|B,
186905253,182886323,2026-05-05T01:59:45+00:00,1777946385390,1,1,0,182886249,4,0.1,80059.76,0.0,0.0,-1.73,0.0,BTCUSD,[sl 80060.52],
186905258,182886324,2026-05-05T01:59:46+00:00,1777946386962,1,1,0,182886252,4,0.1,80058.34,0.0,0.0,-1.67,0.0,BTCUSD,[sl 80058.53],
186906190,182887384,2026-05-05T02:02:44+00:00,1777946564469,1,1,0,182878200,4,0.1,157.183,0.0,0.0,-4.67,0.0,USDJPY,[sl 157.183],
186907320,182888639,2026-05-05T02:08:03+00:00,1777946883161,1,0,0,182888639,3,0.1,2351.408,0.0,0.0,0.0,0.0,ETHUSD,OV2|f63e0f|H1|S,
186907324,182888644,2026-05-05T02:08:06+00:00,1777946886347,1,0,0,182888644,3,0.1,2351.291,0.0,0.0,0.0,0.0,ETHUSD,OV2|f17bd5|M15|S,
186908228,182889361,2026-05-05T02:12:37+00:00,1777947157281,0,0,0,182889361,3,0.1,157.207,0.0,0.0,0.0,0.0,USDJPY,OV2|4b791b|M5|B,
186910851,182891811,2026-05-05T02:28:18+00:00,1777948098629,0,1,0,182888639,4,0.1,2352.939,0.0,0.0,-0.15,0.0,ETHUSD,[sl 2352.908],
186910857,182891814,2026-05-05T02:28:19+00:00,1777948099447,0,1,0,182888644,4,0.1,2352.976,0.0,0.0,-0.17,0.0,ETHUSD,[sl 2352.945],
186910888,182891837,2026-05-05T02:28:37+00:00,1777948117461,1,0,0,182891837,3,0.1,0.11013,0.0,0.0,0.0,0.0,DOGUSD,OV2|946a62|H1|S,
186910892,182891842,2026-05-05T02:28:40+00:00,1777948120298,1,0,0,182891842,3,0.1,0.11013,0.0,0.0,0.0,0.0,DOGUSD,OV2|9a7be8|M15|S,
186911075,182892090,2026-05-05T02:30:20+00:00,1777948220822,1,0,0,182892090,3,0.1,101.97,0.0,0.0,0.0,0.0,USOIL+,OV2|f4057c|H1|S,
186911078,182892096,2026-05-05T02:30:23+00:00,1777948223877,1,0,0,182892096,3,0.1,101.97,0.0,0.0,0.0,0.0,USOIL+,OV2|4d38a4|M15|S,
186911558,182892381,2026-05-05T02:32:37+00:00,1777948357975,1,0,0,182892381,3,0.1,1.391,0.0,0.0,0.0,0.0,XRPUSD,OV2|1ea9e6|H1|S,
186911568,182892394,2026-05-05T02:32:40+00:00,1777948360865,1,0,0,182892394,3,0.1,1.39075,0.0,0.0,0.0,0.0,XRPUSD,OV2|30a466|M15|S,
186911650,182892457,2026-05-05T02:33:14+00:00,1777948394772,0,0,0,182892457,3,0.1,183.8,0.0,0.0,0.0,0.0,EURJPY,OV2|418211|H1|B,
186911659,182892464,2026-05-05T02:33:17+00:00,1777948397701,0,0,0,182892464,3,0.1,183.795,0.0,0.0,0.0,0.0,EURJPY,OV2|356142|M15|B,
186915433,182895923,2026-05-05T02:55:00+00:00,1777949700148,0,0,0,182895923,3,0.1,200.542,0.0,0.0,0.0,0.0,CHFJPY,OV2|4376f3|H1|B,
186917086,182897486,2026-05-05T02:58:31+00:00,1777949911911,0,0,0,182897486,3,0.1,112.673,0.0,0.0,0.0,0.0,AUDJPY,OV2|1b5011|H4|B,
186917798,182898304,2026-05-05T03:00:29+00:00,1777950029901,0,0,0,182898304,3,0.1,112.691,0.0,0.0,0.0,0.0,AUDJPY,OV2|5431e2|M15|B,
186920238,182900283,2026-05-05T03:03:07+00:00,1777950187116,0,0,0,182900283,3,0.1,200.574,0.0,0.0,0.0,0.0,CHFJPY,OV2|53050d|M15|B,
186920241,182900284,2026-05-05T03:03:07+00:00,1777950187163,0,1,0,182892381,4,0.1,1.3941,0.0,0.0,-0.31,0.0,XRPUSD,[sl 1.39410],
186920304,182900331,2026-05-05T03:03:09+00:00,1777950189961,0,1,0,182892394,4,0.1,1.3945,0.0,0.0,-0.38,0.0,XRPUSD,[sl 1.39425],
186925502,182904099,2026-05-05T03:08:22+00:00,1777950502100,1,0,0,182904099,3,0.1,1.39225,0.0,0.0,0.0,0.0,XRPUSD,OV2|360d94|H1|S,
186925534,182904125,2026-05-05T03:08:24+00:00,1777950504839,1,0,0,182904125,3,0.1,1.39225,0.0,0.0,0.0,0.0,XRPUSD,OV2|37adab|M15|S,
186937271,182911983,2026-05-05T03:18:34+00:00,1777951114817,1,1,0,182900283,4,0.1,200.479,0.0,0.0,-6.08,0.0,CHFJPY,[sl 200.481],
186938001,182912535,2026-05-05T03:19:27+00:00,1777951167514,0,0,0,182912535,3,0.1,212.73,0.0,0.0,0.0,0.0,GBPJPY,OV2|4caa98|H1|B,
186938012,182912543,2026-05-05T03:19:30+00:00,1777951170027,0,0,0,182912543,3,0.1,212.732,0.0,0.0,0.0,0.0,GBPJPY,OV2|e32fd9|M15|B,
186940076,182913914,2026-05-05T03:21:18+00:00,1777951278271,1,1,0,182898304,4,0.1,112.613,0.0,0.0,-4.99,0.0,AUDJPY,[sl 112.613],
186943202,182915864,2026-05-05T03:24:02+00:00,1777951442214,1,1,0,182897486,4,0.1,112.586,0.0,0.0,-5.56,0.0,AUDJPY,[sl 112.587],
186952190,182922043,2026-05-05T03:33:07+00:00,1777951987687,1,0,0,182922043,3,0.1,112.574,0.0,0.0,0.0,0.0,AUDJPY,OV2|3df05f|H1|S,
186952222,182922063,2026-05-05T03:33:10+00:00,1777951990520,1,0,0,182922063,3,0.1,112.576,0.0,0.0,0.0,0.0,AUDJPY,OV2|7be00f|M15|S,
186952374,182922163,2026-05-05T03:33:33+00:00,1777952013237,1,1,0,182895923,4,0.1,200.444,0.0,0.0,-6.27,0.0,CHFJPY,[sl 200.448],
186953346,182922775,2026-05-05T03:35:45+00:00,1777952145529,1,1,0,182912543,4,0.1,212.635,0.0,0.0,-6.21,0.0,GBPJPY,[sl 212.636],
186954545,182923578,2026-05-05T03:38:01+00:00,1777952281386,1,0,0,182923578,3,0.1,0.5863,0.0,0.0,0.0,0.0,NZDUSD,OV2|d54ac2|H4|S,
186954546,182923579,2026-05-05T03:38:01+00:00,1777952281508,1,0,0,182923579,3,0.1,1.16858,0.0,0.0,0.0,0.0,EURUSD,OV2|71926c|M5|S,
186954926,182923830,2026-05-05T03:38:51+00:00,1777952331970,1,0,0,182923830,3,0.1,200.463,0.0,0.0,0.0,0.0,CHFJPY,OV2|486f21|H1|S,
186954935,182923839,2026-05-05T03:38:54+00:00,1777952334873,1,0,0,182923839,3,0.1,200.464,0.0,0.0,0.0,0.0,CHFJPY,OV2|875cc9|M15|S,
186956467,182924895,2026-05-05T03:41:39+00:00,1777952499077,1,1,0,182912535,4,0.1,212.631,0.0,0.0,-6.34,0.0,GBPJPY,[sl 212.632],
186957871,182925825,2026-05-05T03:44:24+00:00,1777952664500,1,0,0,182925825,3,0.1,0.5862,0.0,0.0,0.0,0.0,NZDUSD,OV2|d73f64|H1|S,
186961525,182928239,2026-05-05T03:48:29+00:00,1777952909369,1,0,0,182928239,3,0.1,212.643,0.0,0.0,0.0,0.0,GBPJPY,OV2|5b0b86|H1|S,
186961539,182928249,2026-05-05T03:48:32+00:00,1777952912377,1,0,0,182928249,3,0.1,212.636,0.0,0.0,0.0,0.0,GBPJPY,OV2|610ea5|M15|S,
186963087,182929289,2026-05-05T03:51:06+00:00,1777953066560,0,1,0,182904099,4,0.1,1.3952499999999999,0.0,0.0,-0.3,0.0,XRPUSD,[sl 1.39525],
186963088,182929292,2026-05-05T03:51:06+00:00,1777953066767,0,1,0,182904125,4,0.1,1.39535,0.0,0.0,-0.31,0.0,XRPUSD,[sl 1.39535],
186964074,182929892,2026-05-05T03:53:02+00:00,1777953182379,1,0,0,182929892,3,0.1,1.3947,0.0,0.0,0.0,0.0,XRPUSD,OV2|b8aea2|H1|S,
186964084,182929897,2026-05-05T03:53:05+00:00,1777953185294,1,0,0,182929897,3,0.1,1.3947,0.0,0.0,0.0,0.0,XRPUSD,OV2|4fc657|M15|S,
186969032,182933391,2026-05-05T04:00:59+00:00,1777953659226,1,1,0,182892457,4,0.1,183.714,0.0,0.0,-5.5,0.0,EURJPY,[sl 183.714],
186969171,182933494,2026-05-05T04:01:14+00:00,1777953674701,1,1,0,182892464,4,0.1,183.708,0.0,0.0,-5.56,0.0,EURJPY,[sl 183.709],
186969239,182933541,2026-05-05T04:01:26+00:00,1777953686045,0,0,0,182933541,3,0.1,80112.59,0.0,0.0,0.0,0.0,BTCUSD,OV2|7443ca|M5|B,
186969247,182933545,2026-05-05T04:01:28+00:00,1777953688551,0,0,0,182933545,3,0.1,80112.61,0.0,0.0,0.0,0.0,BTCUSD,OV2|68253d|H1|B,
186969315,182933598,2026-05-05T04:01:40+00:00,1777953700338,1,1,0,182933541,4,0.1,80093.3,0.0,0.0,-1.9300000000000002,0.0,BTCUSD,[sl 80096.09],
186969316,182933599,2026-05-05T04:01:40+00:00,1777953700339,1,1,0,182933545,4,0.1,80093.3,0.0,0.0,-1.9300000000000002,0.0,BTCUSD,[sl 80096.11],
186969362,182933628,2026-05-05T04:01:52+00:00,1777953712353,1,0,0,182933628,3,0.1,183.722,0.0,0.0,0.0,0.0,EURJPY,OV2|c2fa0f|H1|S,
186969369,182933632,2026-05-05T04:01:55+00:00,1777953715277,1,0,0,182933632,3,0.1,183.721,0.0,0.0,0.0,0.0,EURJPY,OV2|5f1ff7|M15|S,
186971336,182934845,2026-05-05T04:02:45+00:00,1777953765368,0,0,0,182934845,3,0.1,80104.05,0.0,0.0,0.0,0.0,BTCUSD,OV2|b1de09|M5|B,
186971385,182934872,2026-05-05T04:02:48+00:00,1777953768167,0,0,0,182934872,3,0.1,80105.08,0.0,0.0,0.0,0.0,BTCUSD,OV2|8c0c55|H1|B,
186972043,182935319,2026-05-05T04:03:22+00:00,1777953802522,1,1,0,182934845,4,0.1,80086.16,0.0,0.0,-1.79,0.0,BTCUSD,[sl 80087.55],
186972044,182935320,2026-05-05T04:03:22+00:00,1777953802522,1,1,0,182934872,4,0.1,80086.16,0.0,0.0,-1.8900000000000001,0.0,BTCUSD,[sl 80088.58],
186972602,182935700,2026-05-05T04:04:31+00:00,1777953871094,0,0,0,182935700,3,0.1,80115.13,0.0,0.0,0.0,0.0,BTCUSD,OV2|ba25be|M5|B,
186972630,182935717,2026-05-05T04:04:33+00:00,1777953873691,0,0,0,182935717,3,0.1,80122.6,0.0,0.0,0.0,0.0,BTCUSD,OV2|440c6f|H1|B,
186976425,182938145,2026-05-05T04:09:26+00:00,1777954166161,0,1,0,182929892,4,0.1,1.3979,0.0,0.0,-0.32,0.0,XRPUSD,[sl 1.39770],
186976426,182938146,2026-05-05T04:09:26+00:00,1777954166162,0,1,0,182929897,4,0.1,1.3979,0.0,0.0,-0.32,0.0,XRPUSD,[sl 1.39770],
186982180,182941685,2026-05-05T04:14:29+00:00,1777954469152,0,1,0,182786037,4,0.05,4539.61,0.0,1.87,-12.5,0.0,XAUUSD,[sl 4539.61],
186987566,182945063,2026-05-05T04:22:43+00:00,1777954963938,1,0,0,182945063,3,0.1,111.11,0.0,0.0,0.0,0.0,UKOIL+,OV2|b45603|H1|S,
186987602,182945083,2026-05-05T04:22:47+00:00,1777954967032,1,0,0,182945083,3,0.1,111.13,0.0,0.0,0.0,0.0,UKOIL+,OV2|1f309d|M15|S,
186995727,182950661,2026-05-05T04:37:01+00:00,1777955821664,0,1,0,182784738,4,0.05,4540.39,0.0,1.87,-12.8,0.0,XAUUSD,[sl 4540.33],
186996163,182950952,2026-05-05T04:37:06+00:00,1777955826573,0,1,0,182923830,4,0.1,200.555,0.0,0.0,-5.89,0.0,CHFJPY,[sl 200.553],
186997369,182951667,2026-05-05T04:37:22+00:00,1777955842361,0,1,0,182923839,4,0.1,200.562,0.0,0.0,-6.27,0.0,CHFJPY,[sl 200.562],
186998337,182952417,2026-05-05T04:38:25+00:00,1777955905816,0,1,0,182933628,4,0.1,183.803,0.0,0.0,-5.18,0.0,EURJPY,[sl 183.802],
186998338,182952418,2026-05-05T04:38:25+00:00,1777955905817,0,1,0,182933632,4,0.1,183.803,0.0,0.0,-5.24,0.0,EURJPY,[sl 183.803],
186998643,182952621,2026-05-05T04:38:52+00:00,1777955932625,1,0,0,182952621,3,0.1,183.754,0.0,0.0,0.0,0.0,EURJPY,OV2|2cea5f|H1|S,
186998659,182952633,2026-05-05T04:38:55+00:00,1777955935734,1,0,0,182952633,3,0.1,183.754,0.0,0.0,0.0,0.0,EURJPY,OV2|3580bf|M15|S,
187000050,182953586,2026-05-05T04:43:12+00:00,1777956192763,1,0,0,182953586,3,0.1,200.487,0.0,0.0,0.0,0.0,CHFJPY,OV2|d4b366|H1|S,
