entry_idx,exit_idx,pnl,mae,mfe
45498,45504,-4.109999999999673,9.480000000000473,5.890000000000327
45604,45617,-1.5999999999994543,9.960000000000036,8.670000000000073
45621,45633,19.26000000000022,8.36999999999989,29.26000000000022
45642,45643,-10.0,16.1899999999996,3.7200000000002547
45653,45654,-10.0,10.979999999999563,8.480000000000473
45678,45679,-10.0,19.519999999999527,8.510000000000218
45680,45682,-7.740000000000691,14.640000000000327,3.4399999999996
45737,45739,-1.1599999999998545,11.479999999999563,8.840000000000146
45751,45752,-10.0,19.779999999999745,1.7200000000002547
45767,45771,11.970000000000255,8.139999999999418,21.970000000000255
45987,45989,-8.11999999999989,9.930000000000291,1.8800000000001091
46042,46043,-10.0,12.420000000000073,3.899999999999636
46070,46074,-7.130000000000109,16.69000000000051,2.869999999999891
46097,46099,-9.079999999999927,15.8100000000004,2.719999999999345
46191,46193,-5.5900000000001455,20.5,5.619999999999891
46195,46197,1.3900000000003274,11.149999999999636,12.760000000000218
46231,46257,24.359999999999673,11.449999999999818,34.35999999999967
46266,46272,-0.12999999999919964,10.049999999999272,9.8700000000008
46286,46288,-6.719999999999345,17.409999999999854,3.280000000000655
46289,46295,30.460000000000036,7.680000000000291,40.460000000000036
46337,46340,41.090000000000146,18.1899999999996,51.090000000000146
46399,46402,-0.9499999999998181,9.149999999999636,9.050000000000182
46432,46434,-7.860000000000582,9.1200000000008,4.949999999999818
46638,46659,21.890000000000327,9.05999999999949,31.890000000000327
46693,46695,-8.479999999999563,12.510000000000218,3.119999999999891
46757,46761,-7.430000000000291,12.840000000000146,2.569999999999709
46793,46808,6.260000000000218,10.779999999999745,16.26000000000022
46818,46822,0.7700000000004366,17.279999999999745,10.770000000000437
46941,46944,-1.0799999999999272,14.269999999999527,8.920000000000073
47083,47085,-4.1599999999998545,9.359999999999673,6.359999999999673
47142,47147,-9.8700000000008,14.490000000000691,5.119999999999891
47381,47386,-8.5600000000004,10.850000000000364,4.449999999999818
47598,47599,-10.0,18.390000000000327,8.029999999999745
47604,47606,4.319999999999709,10.760000000000218,14.319999999999709
47609,47612,-2.9899999999997817,9.989999999999782,7.010000000000218
47721,47725,10.410000000000764,10.1299999999992,20.410000000000764
47753,47756,0.22999999999956344,11.699999999999818,10.229999999999563
47763,47773,-1.9500000000007276,11.270000000000437,8.049999999999272
48284,48289,-4.1799999999993815,9.859999999999673,5.8200000000006185
48462,48468,-4.3400000000001455,9.710000000000036,5.6599999999998545
48728,48739,0.9899999999997817,8.079999999999927,10.989999999999782
48945,48948,-9.480000000000473,10.730000000000473,2.119999999999891
48980,48988,46.210000000000036,7.0,58.340000000000146
48991,48992,-10.0,10.470000000000255,3.5399999999999636
49000,49005,-8.180000000000291,16.349999999999454,7.610000000000582
49072,49081,2.8299999999999272,9.5600000000004,12.829999999999927
49102,49105,-10.0,14.0,3.969999999999345
49154,49160,-9.88000000000011,13.8100000000004,0.8599999999996726
49274,49293,-4.75,8.150000000000546,5.919999999999163
49801,49808,-1.2199999999993452,7.219999999999345,8.780000000000655
49922,49926,10.469999999999345,12.140000000000327,23.4399999999996
49973,49977,12.769999999999527,10.150000000000546,22.769999999999527
51178,51180,-5.299999999999272,21.55999999999949,9.260000000000218
51227,51228,-10.0,61.55999999999949,3.550000000000182
51230,51234,-7.300000000000182,12.699999999999818,3.1599999999998545
51293,51302,14.359999999999673,9.480000000000473,24.359999999999673
51341,51351,-3.8900000000003274,15.490000000000691,6.109999999999673
51743,51749,23.98999999999978,6.029999999999745,33.98999999999978
52651,52664,0.3500000000003638,10.980000000000473,10.350000000000364
52767,52772,74.90000000000055,16.1899999999996,89.5600000000004
52774,52775,-10.0,30.48999999999978,6.829999999999927
52777,52779,-2.7100000000000364,14.8100000000004,12.519999999999527
52879,52887,8.050000000000182,10.670000000000073,18.050000000000182
53027,53032,-6.680000000000291,13.399999999999636,3.319999999999709
53117,53118,-10.0,35.77000000000044,0.8499999999994543
53121,53124,-5.779999999999745,15.149999999999636,7.3400000000001455
53156,53169,-5.420000000000073,7.739999999999782,4.579999999999927
53507,53539,15.509999999999309,9.740000000000691,25.50999999999931
53861,53865,-5.699999999999818,7.099999999999454,5.1599999999998545
53988,53991,-2.380000000000109,10.970000000000255,7.619999999999891
54054,54059,20.039999999999964,12.389999999999418,30.039999999999964
54498,54500,-3.4899999999997817,15.819999999999709,6.510000000000218
54560,54569,-9.270000000000437,9.86999999999989,7.3400000000001455
55834,55842,9.079999999999927,17.949999999999818,19.079999999999927
55843,55846,2.3200000000006185,9.699999999999818,12.320000000000618
56097,56105,19.76000000000022,9.220000000000255,29.76000000000022
56114,56116,-9.990000000000691,14.410000000000764,12.769999999999527
56618,56624,45.48000000000047,14.829999999999927,55.48000000000047
56655,56656,-10.0,10.949999999999818,0.8900000000003274
56660,56663,1.8699999999998909,8.789999999999964,11.86999999999989
56802,56819,4.4299999999993815,6.8100000000004,14.429999999999382
57120,57123,-8.819999999999709,10.800000000000182,1.449999999999818
58329,58336,-7.6799999999993815,13.069999999999709,2.4400000000005093
58483,58492,-9.029999999999745,13.05999999999949,8.050000000000182
59218,59220,-6.350000000000364,10.270000000000437,3.649999999999636
59352,59355,-9.220000000000255,11.140000000000327,6.519999999999527
60799,60806,-9.75,11.649999999999636,2.180000000000291
60824,60826,14.479999999999563,24.780000000000655,24.479999999999563
